,tempo,cor1_x,cor1_y,cor2_x,cor2_y
311,1.578640103,-0.001703577,0.009710392,-0.015672913,0.01584327
312,1.583716154,-0.001703577,0.009540034,-0.015502555,0.01584327
313,1.588792205,-0.001703577,0.009369676,-0.015502555,0.015672913
314,1.593868136,-0.001703577,0.009199318,-0.015502555,0.015502555
315,1.598944187,-0.001703577,0.008858602,-0.015332198,0.015672913
316,1.604020238,-0.00153322,0.008688245,-0.015332198,0.015672913
317,1.609096169,-0.001703577,0.008517887,-0.015502555,0.01584327
318,1.61417222,-0.001703577,0.00834753,-0.015672913,0.01584327
319,1.619248271,-0.001703577,0.00834753,-0.01584327,0.01584327
320,1.624324322,-0.001703577,0.008177171,-0.01584327,0.016013628
321,1.629400253,-0.001703577,0.008006814,-0.01584327,0.01584327
322,1.634476304,-0.001703577,0.007836456,-0.01584327,0.01584327
323,1.639552355,-0.001703577,0.007495741,-0.01584327,0.01584327
324,1.644628286,-0.001703577,0.007155025,-0.01584327,0.016013628
325,1.649704337,-0.00153322,0.006984667,-0.01584327,0.016013628
326,1.654780388,-0.00153322,0.00681431,-0.015672913,0.01584327
327,1.659856319,-0.001362862,0.006643952,-0.015672913,0.01584327
328,1.66493237,-0.001362862,0.006473594,-0.015502555,0.015672913
329,1.670008421,-0.001192504,0.006473594,-0.015332198,0.015672913
330,1.675084352,-0.001192504,0.006303237,-0.015502555,0.015672913
331,1.680160403,-0.001192504,0.006303237,-0.015502555,0.01584327
332,1.685236454,-0.001192504,0.006132879,-0.01584327,0.016013628
333,1.690312386,-0.001192504,0.005792163,-0.016013628,0.016013628
334,1.695388436,-0.001192504,0.005621806,-0.016013628,0.016013628
335,1.700464487,-0.001192504,0.00528109,-0.01584327,0.016013628
336,1.705540538,-0.001192504,0.004940375,-0.015672913,0.01584327
337,1.710616469,-0.001192504,0.004770017,-0.015672913,0.01584327
338,1.71569252,-0.001192504,0.004599659,-0.015672913,0.01584327
339,1.720768571,-0.001022147,0.004599659,-0.015672913,0.01584327
340,1.725844502,-0.001022147,0.004599659,-0.015502555,0.01584327
341,1.730920553,-0.001022147,0.004599659,-0.015502555,0.015672913
342,1.735996604,-0.001022147,0.004429301,-0.015332198,0.015672913
343,1.741072536,-0.001022147,0.004258944,-0.015332198,0.015502555
344,1.746148586,-0.001022147,0.004088586,-0.015332198,0.015502555
345,1.751224637,-0.001022147,0.003918228,-0.015332198,0.015502555
346,1.756300569,-0.000851789,0.003577513,-0.015332198,0.015502555
347,1.761376619,-0.000851789,0.003407155,-0.015332198,0.015502555
348,1.76645267,-0.000851789,0.003407155,-0.015332198,0.015502555
349,1.771528602,-0.000851789,0.003236797,-0.015672913,0.015672913
350,1.776604652,-0.000851789,0.003066439,-0.015672913,0.015672913
351,1.781680703,-0.000851789,0.002896082,-0.015502555,0.015672913
352,1.786756635,-0.000851789,0.002896082,-0.015332198,0.015672913
353,1.791832685,-0.000851789,0.002725724,-0.015332198,0.015502555
354,1.796908736,-0.000681431,0.002725724,-0.015332198,0.015502555
355,1.801984787,-0.000681431,0.002555366,-0.015332198,0.015672913
356,1.807060719,-0.000681431,0.002555366,-0.015502555,0.015672913
357,1.812136769,-0.000681431,0.002555366,-0.015672913,0.015672913
358,1.81721282,-0.000681431,0.002385008,-0.015672913,0.015672913
359,1.822288752,-0.000681431,0.002385008,-0.015672913,0.015672913
360,1.827364802,-0.000681431,0.002385008,-0.015332198,0.015502555
361,1.832440853,-0.000681431,0.002555366,-0.015161839,0.015502555
362,1.837516785,-0.000681431,0.002555366,-0.015161839,0.015332197
363,1.842592835,-0.000511073,0.002385008,-0.015332198,0.015502555
364,1.847668886,-0.000511073,0.002044293,-0.015672913,0.015672913
365,1.852744818,-0.000340715,0.002044293,-0.01584327,0.01584327
366,1.857820868,-0.000340715,0.002044293,-0.01584327,0.01584327
367,1.862896919,-0.000340715,0.002044293,-0.01584327,0.016013628
368,1.867972851,-0.000340715,0.001873935,-0.01584327,0.01584327
369,1.873048902,-0.000340715,0.001873935,-0.01584327,0.01584327
370,1.878124952,-0.000340715,0.001873935,-0.01584327,0.016013628
371,1.883201003,-0.000340715,0.001873935,-0.01584327,0.016013628
372,1.888276935,-0.000340715,0.001873935,-0.01584327,0.01584327
373,1.893352985,-0.000170358,0.001873935,-0.01584327,0.01584327
374,1.898429036,-0.000170358,0.001703577,-0.015672913,0.01584327
375,1.903504968,-0.000170358,0.00153322,-0.015672913,0.015672913
376,1.908581018,-0.000170358,0.00153322,-0.015672913,0.01584327
377,1.913657069,-0.000170358,0.00153322,-0.015502555,0.015672913
378,1.918733001,-0.000340715,0.001362862,-0.015502555,0.015672913
379,1.923809052,-0.000170358,0.001192504,-0.015672913,0.015672913
380,1.928885102,-0.000170358,0.001022146,-0.015672913,0.01584327
381,1.933961034,-0.000170358,0.001192504,-0.01584327,0.01584327
382,1.939037085,-0.000170358,0.001192504,-0.01584327,0.01584327
383,1.944113135,-0.000170358,0.001192504,-0.01584327,0.01584327
384,1.949189067,-0.000170358,0.001022146,-0.015672913,0.015672913
385,1.954265118,-0.000170358,0.000851789,-0.015672913,0.015672913
386,1.959341168,-0.000170358,0.000851789,-0.015502555,0.015672913
387,1.9644171,-0.000170358,0.000851789,-0.015672913,0.01584327
388,1.969493151,-0.000170358,0.000851789,-0.01584327,0.01584327
389,1.974569201,-0.000170358,0.000851789,-0.01584327,0.01584327
390,1.979645252,-0.000170358,0.000851789,-0.01584327,0.01584327
391,1.984721184,-0.000170358,0.000851789,-0.015672913,0.01584327
392,1.989797235,-0.000340715,0.000851789,-0.015502555,0.015672913
393,1.994873285,-0.000340715,0.000851789,-0.015502555,0.015672913
394,1.999949217,-0.000170358,0.000851789,-0.015332198,0.015502555
395,2.005025148,-0.000170358,0.000851789,-0.015672913,0.015672913
396,2.010101318,-0.000170358,0.000851789,-0.015672913,0.015672913
397,2.01517725,-0.000170358,0.000851789,-0.01584327,0.01584327
398,2.02025342,-0.000170358,0.000851789,-0.01584327,0.01584327
399,2.025329351,-0.000170358,0.000851789,-0.015672913,0.015672913
400,2.030405283,-0.000170358,0.000851789,-0.015672913,0.015672913
401,2.035481453,-0.000170358,0.000851789,-0.015502555,0.015672913
402,2.040557384,-0.000170358,0.000851789,-0.015502555,0.015672913
403,2.045633316,-0.000170358,0.000851789,-0.015502555,0.015672913
404,2.050709486,-0.000170358,0.000851789,-0.015332198,0.015502555
405,2.055785418,-0.000170358,0.000851789,-0.015332198,0.015502555
406,2.060861349,-0.000170358,0.000851789,-0.015502555,0.015502555
407,2.065937519,-0.000170358,0.000851789,-0.015502555,0.015672913
408,2.071013451,0.0,0.000851789,-0.015502555,0.015672913
409,2.076089382,0.0,0.000851789,-0.015502555,0.015672913
410,2.081165552,0.0,0.000851789,-0.015502555,0.015672913
411,2.086241484,0.0,0.000851789,-0.015672913,0.015672913
412,2.091317415,-0.000170358,0.000851789,-0.015672913,0.01584327
413,2.096393585,-0.000170358,0.000851789,-0.01584327,0.01584327
414,2.101469517,-0.000170358,0.000851789,-0.015672913,0.015672913
415,2.106545448,0.0,0.000851789,-0.015672913,0.01584327
416,2.111621618,-0.000170358,0.000681431,-0.015672913,0.015672913
417,2.11669755,-0.000170358,0.000681431,-0.015502555,0.015502555
418,2.121773481,-0.000170358,0.000681431,-0.015161839,0.015332197
419,2.126849651,-0.000170358,0.000681431,-0.015161839,0.015332197
420,2.131925583,-0.000170358,0.000681431,-0.015332198,0.015502555
421,2.137001514,-0.000170358,0.000681431,-0.015502555,0.015502555
422,2.142077684,0.0,0.000681431,-0.015672913,0.015672913
423,2.147153616,0.0,0.000681431,-0.015672913,0.015672913
424,2.152229548,0.0,0.000681431,-0.015672913,0.01584327
425,2.157305717,-0.000170358,0.000681431,-0.015672913,0.01584327
