,tempo,cor1_x,cor1_y,cor2_x,cor2_y
160,0.81232297,0.0,-0.00017483,-0.02202797,0.01853147
161,0.81739998,0.00017483,-0.00017483,-0.02202797,0.01853147
162,0.82247698,0.00017483,-0.00017483,-0.02202797,0.01870629
163,0.82755399,0.0,-0.00017483,-0.02202797,0.01870629
164,0.83263105,0.00017483,-0.00017483,-0.0222028,0.01870629
165,0.83770806,0.0,-0.00017483,-0.02202797,0.01870629
166,0.84278506,0.00017483,-0.00017483,-0.02202797,0.01853147
167,0.84786206,0.0,-0.00017483,-0.02202797,0.01853147
168,0.85293913,0.0,-0.00017483,-0.02202797,0.01853147
169,0.85801613,0.0,-0.00017483,-0.02202797,0.01853147
170,0.86309314,0.00017483,-0.00017483,-0.02202797,0.01853147
171,0.86817014,0.00017483,-0.00017483,-0.02202797,0.01853147
172,0.87324721,0.00017483,-0.00017483,-0.02202797,0.01870629
173,0.87832421,0.00017483,-0.00017483,-0.0222028,0.01870629
174,0.88340122,0.00017483,-0.00017483,-0.0222028,0.01870629
175,0.88847822,0.00017483,-0.00017483,-0.0222028,0.01870629
176,0.89355528,0.00017483,-0.00017483,-0.02202797,0.01870629
177,0.89863229,0.00017483,-0.00017483,-0.02202797,0.01853147
178,0.90370929,0.00017483,-0.00017483,-0.02202797,0.01853147
179,0.9087863,0.00017483,-0.00017483,-0.02202797,0.01853147
180,0.9138633,0.00017483,-0.00017483,-0.02202797,0.01853147
181,0.91894037,0.0,-0.00017483,-0.02202797,0.01853147
182,0.92401737,0.00017483,-0.00017483,-0.02202797,0.01853147
183,0.92909437,0.00017483,-0.00017483,-0.02202797,0.01853147
184,0.93417138,0.00017483,-0.00017483,-0.02202797,0.01853147
185,0.93924844,0.0,-0.00017483,-0.02202797,0.01853147
186,0.94432545,0.00017483,-0.00017483,-0.0222028,0.01870629
187,0.94940245,0.00017483,-0.00017483,-0.0222028,0.01870629
188,0.95447946,0.00017483,-0.00017483,-0.0222028,0.01870629
189,0.95955652,0.00017483,-0.00017483,-0.0222028,0.01870629
190,0.96463352,0.00017483,-0.00017483,-0.0222028,0.01870629
191,0.96971053,0.00017483,-0.00017483,-0.0222028,0.01870629
192,0.97478753,0.00017483,-0.00017483,-0.0222028,0.01870629
193,0.9798646,0.00017483,-0.00017483,-0.0222028,0.01870629
194,0.9849416,0.00017483,-0.00017483,-0.0222028,0.01870629
195,0.99001861,0.0,-0.00017483,-0.0222028,0.01870629
196,0.99509561,0.00017483,-0.00017483,-0.0222028,0.01870629
197,1.00017262,0.0,-0.00017483,-0.02237762,0.01870629
198,1.00524962,0.00017483,-0.00017483,-0.02237762,0.01870629
199,1.01032662,0.0,-0.00017483,-0.02237762,0.01870629
200,1.01540375,0.00017483,-0.00017483,-0.0222028,0.01870629
201,1.02048075,0.0,-0.00017483,-0.02237762,0.01870629
202,1.02555776,0.00017483,-0.00017483,-0.0222028,0.01870629
203,1.03063476,0.00017483,-0.00017483,-0.02237762,0.01870629
204,1.03571177,0.00017483,-0.00017483,-0.02237762,0.01870629
205,1.04078877,0.0,-0.00017483,-0.02237762,0.01870629
206,1.04586577,0.00017483,-0.00017483,-0.02237762,0.01870629
207,1.05094278,0.0,-0.00017483,-0.02237762,0.01870629
208,1.0560199,0.00017483,-0.00017483,-0.02237762,0.01870629
209,1.06109691,0.0,-0.00017483,-0.02237762,0.01870629
210,1.06617391,0.0,-0.00017483,-0.0222028,0.01870629
211,1.07125092,0.00017483,-0.00017483,-0.02202797,0.01870629
212,1.07632792,0.00017483,-0.00017483,-0.02202797,0.01853147
213,1.08140492,0.0,-0.00017483,-0.02202797,0.01853147
214,1.08648193,0.00017483,-0.00017483,-0.02202797,0.01853147
215,1.09155893,0.0,-0.00017483,-0.02202797,0.01853147
216,1.09663594,0.00017483,-0.00017483,-0.02202797,0.01853147
217,1.10171306,0.0,-0.00017483,-0.02202797,0.01853147
218,1.10679007,0.00017483,-0.00017483,-0.02202797,0.01853147
219,1.11186707,0.0,-0.00017483,-0.02202797,0.01853147
220,1.11694407,0.00017483,-0.00017483,-0.02202797,0.01853147
221,1.12202108,0.00017483,-0.00017483,-0.0222028,0.01853147
222,1.12709808,0.00017483,-0.00017483,-0.02202797,0.01853147
223,1.13217509,0.0,-0.00017483,-0.02202797,0.01853147
224,1.13725209,0.00017483,-0.00017483,-0.02202797,0.01853147
225,1.14232922,0.00017483,-0.00017483,-0.02202797,0.01853147
226,1.14740622,0.0,-0.00017483,-0.02202797,0.01853147
227,1.15248322,0.00017483,-0.00017483,-0.02202797,0.01853147
228,1.15756023,0.00017483,-0.00017483,-0.02202797,0.01853147
229,1.16263723,0.0,-0.00017483,-0.02202797,0.01853147
230,1.16771424,0.0,-0.00017483,-0.02202797,0.01853147
231,1.17279124,0.0,-0.00017483,-0.02202797,0.01853147
232,1.17786825,0.00017483,-0.00017483,-0.02202797,0.01870629
233,1.18294525,0.00017483,-0.00017483,-0.0222028,0.01870629
234,1.18802238,0.0,-0.00017483,-0.0222028,0.01870629
235,1.19309938,0.00017483,-0.00017483,-0.0222028,0.01870629
236,1.19817638,0.00017483,-0.00017483,-0.02202797,0.01870629
237,1.20325339,0.0,-0.00017483,-0.02202797,0.01870629
238,1.20833039,0.00017483,-0.00017483,-0.02202797,0.01853147
239,1.2134074,0.0,-0.00017483,-0.02202797,0.01853147
240,1.2184844,0.0,-0.00017483,-0.02202797,0.01853147
241,1.22356141,0.00017483,-0.00017483,-0.02202797,0.01853147
242,1.22863853,0.00017483,-0.00017483,-0.02202797,0.01853147
243,1.23371553,0.00017483,-0.00017483,-0.02202797,0.01853147
244,1.23879254,0.0,-0.00017483,-0.02202797,0.01870629
245,1.24386954,0.00017483,-0.00017483,-0.02202797,0.01870629
246,1.24894655,0.00017483,-0.00017483,-0.02202797,0.01870629
247,1.25402355,0.00017483,-0.00017483,-0.02202797,0.01870629
248,1.25910056,0.0,-0.00017483,-0.02202797,0.01853147
249,1.26417756,0.00017483,-0.00017483,-0.02202797,0.01853147
250,1.26925468,0.0,-0.00017483,-0.02202797,0.01870629
251,1.27433169,0.00017483,-0.00017483,-0.02202797,0.01853147
252,1.27940869,0.00017483,-0.00017483,-0.0222028,0.01870629
253,1.2844857,0.00017483,-0.00017483,-0.0222028,0.01870629
254,1.2895627,0.00017483,-0.00017483,-0.0222028,0.01870629
255,1.29463971,0.00017483,-0.00017483,-0.0222028,0.01870629
256,1.29971671,0.00017483,-0.00017483,-0.0222028,0.01870629
257,1.30479372,0.00017483,-0.00017483,-0.0222028,0.01870629
258,1.30987072,0.0,-0.00017483,-0.0222028,0.01870629
259,1.31494784,0.00017483,-0.00017483,-0.02237762,0.01870629
260,1.32002485,0.0,-0.00017483,-0.02237762,0.01870629
261,1.32510185,0.00017483,-0.00017483,-0.0222028,0.01870629
262,1.33017886,0.0,-0.00017483,-0.0222028,0.01870629
263,1.33525586,0.00017483,-0.00017483,-0.02202797,0.01870629
264,1.34033287,0.0,-0.00017483,-0.0222028,0.01870629
265,1.34540987,0.00017483,-0.00017483,-0.0222028,0.01870629
266,1.35048687,0.0,-0.00017483,-0.0222028,0.01870629
267,1.355564,0.00017483,-0.00017483,-0.0222028,0.01870629
268,1.360641,0.0,-0.00017483,-0.02237762,0.01870629
269,1.36571801,0.00017483,-0.00017483,-0.02237762,0.01870629
270,1.37079501,0.00017483,-0.00017483,-0.02237762,0.01870629
271,1.37587202,0.00017483,-0.00017483,-0.0222028,0.01870629
272,1.38094902,0.0,-0.00017483,-0.0222028,0.01870629
273,1.38602602,0.00017483,-0.00017483,-0.0222028,0.01870629
274,1.39110303,0.0,-0.00017483,-0.0222028,0.01870629
275,1.39618003,0.00017483,-0.00017483,-0.02202797,0.01870629
276,1.40125716,0.0,-0.00017483,-0.02202797,0.01870629
277,1.40633416,0.00017483,-0.00017483,-0.02202797,0.01870629
278,1.41141117,0.0,-0.00017483,-0.02202797,0.01870629
279,1.41648817,0.00017483,-0.00017483,-0.02202797,0.01853147
280,1.42156518,0.0,-0.00017483,-0.02202797,0.01853147
281,1.42664218,0.00017483,-0.00017483,-0.02202797,0.01853147
282,1.43171918,0.0,-0.00017483,-0.02202797,0.01853147
283,1.43679619,0.00017483,-0.00017483,-0.02202797,0.01853147
284,1.44187331,0.0,-0.00017483,-0.02202797,0.01853147
285,1.44695032,0.0,-0.00017483,-0.02202797,0.01853147
286,1.45202732,0.0,-0.00017483,-0.02202797,0.01853147
287,1.45710433,0.0,-0.00017483,-0.02202797,0.01853147
288,1.46218133,0.0,-0.00017483,-0.02202797,0.01853147
289,1.46725833,0.0,-0.00017483,-0.02202797,0.01853147
290,1.47233534,0.00017483,-0.00017483,-0.02202797,0.01853147
291,1.47741234,0.00017483,-0.00017483,-0.02202797,0.01853147
292,1.48248935,0.0,-0.00017483,-0.02202797,0.01853147
293,1.48756647,0.00017483,-0.00017483,-0.02202797,0.01870629
294,1.49264348,0.0,-0.00017483,-0.02202797,0.01870629
295,1.49772048,0.00017483,-0.00017483,-0.02202797,0.01870629
296,1.50279748,0.00017483,-0.00017483,-0.02202797,0.01870629
297,1.50787449,0.00017483,-0.00017483,-0.02202797,0.01853147
298,1.51295149,0.00017483,-0.00017483,-0.02202797,0.01853147
299,1.5180285,0.00017483,-0.00017483,-0.02202797,0.01853147
300,1.5231055,0.0,-0.00017483,-0.02202797,0.01853147
301,1.52818263,0.00017483,-0.00017483,-0.02202797,0.01853147
302,1.53325963,0.00017483,-0.00017483,-0.02202797,0.01853147
303,1.53833663,0.0,-0.00017483,-0.02202797,0.01853147
304,1.54341364,0.00017483,-0.00017483,-0.02202797,0.01870629
305,1.54849064,0.0,-0.00017483,-0.0222028,0.01870629
306,1.55356765,0.00017483,-0.00017483,-0.02202797,0.01870629
307,1.55864465,0.00017483,-0.00017483,-0.02202797,0.01870629
308,1.56372166,0.00017483,-0.00017483,-0.02202797,0.01870629
309,1.56879866,0.00017483,-0.00017483,-0.02202797,0.01853147
310,1.57387578,0.00017483,-0.00017483,-0.02202797,0.01853147
311,1.57895279,0.00017483,-0.00017483,-0.02202797,0.01853147
312,1.58402979,0.00017483,-0.00017483,-0.02202797,0.01853147
313,1.5891068,0.00017483,-0.00017483,-0.02202797,0.01853147
314,1.5941838,0.00017483,-0.00017483,-0.02202797,0.01870629
315,1.59926081,0.00017483,-0.00017483,-0.0222028,0.01870629
316,1.60433781,0.00017483,-0.00017483,-0.0222028,0.01870629
317,1.60941482,0.00017483,-0.00017483,-0.02202797,0.01870629
318,1.61449194,0.00017483,-0.00017483,-0.02202797,0.01870629
319,1.61956894,0.00017483,-0.00017483,-0.02202797,0.01870629
320,1.62464595,0.00017483,-0.00017483,-0.02202797,0.01870629
321,1.62972295,0.00017483,-0.00017483,-0.02202797,0.01870629
322,1.63479996,0.00017483,-0.00017483,-0.02202797,0.01853147
323,1.63987696,0.00017483,-0.00017483,-0.02202797,0.01853147
324,1.64495397,0.00017483,-0.00017483,-0.02202797,0.01870629
325,1.65003097,0.00017483,-0.00017483,-0.0222028,0.01870629
326,1.65510798,0.00017483,-0.00017483,-0.0222028,0.01870629
327,1.6601851,0.00017483,-0.00017483,-0.0222028,0.01870629
328,1.6652621,0.00017483,-0.00017483,-0.0222028,0.01870629
329,1.67033911,0.00017483,-0.00017483,-0.02237762,0.01870629
330,1.67541611,0.00017483,-0.00017483,-0.02237762,0.01870629
331,1.68049312,0.00017483,-0.00017483,-0.0222028,0.01870629
332,1.68557012,0.00017483,-0.00017483,-0.0222028,0.01870629
333,1.69064713,0.00017483,-0.00017483,-0.0222028,0.01870629
334,1.69572413,0.00017483,-0.00017483,-0.0222028,0.01870629
335,1.70080125,0.00017483,-0.00017483,-0.02202797,0.01870629
336,1.70587826,0.00017483,-0.00017483,-0.02202797,0.01870629
337,1.71095526,0.00017483,-0.00017483,-0.02202797,0.01870629
338,1.71603227,0.00017483,-0.00017483,-0.02202797,0.01870629
339,1.72110927,0.00017483,-0.0,-0.02202797,0.01870629
340,1.72618628,0.00017483,-0.00017483,-0.02202797,0.01870629
341,1.73126328,0.00017483,-0.0,-0.02202797,0.01870629
342,1.73634028,0.00017483,-0.0,-0.02202797,0.01870629
343,1.74141729,0.00017483,-0.0,-0.02202797,0.01853147
344,1.74649441,0.00017483,-0.0,-0.02202797,0.01853147
345,1.75157142,0.00017483,-0.00017483,-0.02202797,0.01853147
346,1.75664842,0.00017483,-0.00017483,-0.02202797,0.01853147
347,1.76172543,0.00017483,-0.00017483,-0.02202797,0.01853147
348,1.76680243,0.00017483,-0.0,-0.02202797,0.01853147
349,1.77187943,0.00017483,-0.00017483,-0.02202797,0.01853147
350,1.77695644,0.00017483,-0.00017483,-0.02202797,0.01853147
351,1.78203344,0.00017483,-0.00017483,-0.02202797,0.01853147
352,1.78711057,0.00017483,-0.00017483,-0.02202797,0.01870629
353,1.79218757,0.00017483,-0.00017483,-0.02202797,0.01870629
354,1.79726458,0.00017483,-0.00017483,-0.02202797,0.01853147
355,1.80234158,0.00017483,-0.0,-0.02202797,0.01870629
356,1.80741858,0.00017483,-0.0,-0.0222028,0.01870629
357,1.81249559,0.00017483,-0.00017483,-0.02202797,0.01853147
358,1.81757259,0.00017483,-0.00017483,-0.02202797,0.01853147
359,1.8226496,0.00017483,-0.00017483,-0.02202797,0.01853147
360,1.8277266,0.00017483,-0.00017483,-0.02202797,0.01853147
361,1.83280373,0.00017483,-0.0,-0.02202797,0.01853147
362,1.83788073,0.00017483,-0.00017483,-0.02202797,0.01853147
363,1.84295774,0.00017483,-0.00017483,-0.02202797,0.01853147
364,1.84803474,0.00017483,-0.00017483,-0.02202797,0.01853147
365,1.85311174,0.00017483,-0.00017483,-0.02202797,0.01870629
366,1.85818875,0.00017483,-0.00017483,-0.0222028,0.01870629
367,1.86326575,0.00017483,-0.00017483,-0.02202797,0.01853147
368,1.86834276,0.00017483,-0.00017483,-0.02202797,0.01853147
369,1.87341988,0.00017483,-0.00017483,-0.02202797,0.01853147
370,1.87849689,0.00017483,-0.00017483,-0.02202797,0.01853147
371,1.88357389,0.00017483,-0.00017483,-0.02202797,0.01853147
372,1.88865089,0.00017483,-0.00017483,-0.02202797,0.01870629
373,1.8937279,0.00017483,-0.00017483,-0.0222028,0.01870629
374,1.8988049,0.00017483,-0.00017483,-0.02237762,0.01870629
375,1.90388191,0.00017483,-0.00017483,-0.02237762,0.01870629
376,1.90895891,0.00017483,-0.0,-0.02237762,0.01870629
377,1.91403592,0.00017483,-0.00017483,-0.0222028,0.01870629
378,1.91911304,0.00017483,-0.0,-0.02237762,0.01870629
379,1.92419004,0.00017483,-0.0,-0.0222028,0.01870629
380,1.92926705,0.00017483,-0.0,-0.02202797,0.01870629
381,1.93434405,0.00017483,-0.0,-0.02202797,0.01853147
382,1.93942106,0.00017483,-0.0,-0.02202797,0.01853147
383,1.94449806,0.00017483,0.00017483,-0.02202797,0.01853147
384,1.94957507,0.00017483,-0.0,-0.02202797,0.01853147
385,1.95465207,0.00017483,0.00017483,-0.02202797,0.01853147
386,1.95972919,0.00017483,0.00017483,-0.02202797,0.01853147
387,1.9648062,0.00017483,0.00017483,-0.0222028,0.01870629
388,1.9698832,0.00017483,0.00017483,-0.0222028,0.01870629
389,1.97496021,0.00017483,0.00017483,-0.02237762,0.01870629
390,1.98003721,0.00017483,0.00034965,-0.02237762,0.01870629
391,1.98511422,0.00017483,0.00034965,-0.02237762,0.01870629
392,1.99019122,0.00017483,0.00034965,-0.02237762,0.01870629
393,1.99526823,0.00017483,0.00034965,-0.0222028,0.01853147
394,2.00034523,0.00017483,0.00034965,-0.02202797,0.01853147
395,2.00542235,0.00017483,0.00034965,-0.02202797,0.01853147
396,2.01049924,0.00034965,0.00034965,-0.02202797,0.01870629
397,2.01557636,0.00034965,0.00034965,-0.0222028,0.01870629
398,2.02065325,0.00034965,0.00034965,-0.02202797,0.01870629
399,2.02573037,0.00034965,0.00034965,-0.02202797,0.01853147
400,2.0308075,0.00034965,0.00034965,-0.02202797,0.01853147
401,2.03588438,0.00034965,0.00052448,-0.02202797,0.01870629
402,2.0409615,0.00034965,0.00052448,-0.02202797,0.01853147
403,2.04603839,0.00034965,0.00052448,-0.02202797,0.01853147
404,2.05111551,0.00034965,0.00052448,-0.0222028,0.01853147
405,2.0561924,0.00034965,0.00052448,-0.02202797,0.01870629
406,2.06126952,0.00052448,0.00052448,-0.0222028,0.01870629
407,2.06634665,0.00052448,0.00052448,-0.02202797,0.01853147
408,2.07142353,0.00052448,0.0006993,-0.02202797,0.01853147
409,2.07650065,0.00034965,0.0006993,-0.02202797,0.01853147
410,2.08157754,0.00052448,0.0006993,-0.02202797,0.01853147
411,2.08665466,0.00052448,0.0006993,-0.02202797,0.01853147
412,2.09173155,0.00052448,0.0006993,-0.02202797,0.01853147
413,2.09680867,0.00052448,0.00087413,-0.0222028,0.01853147
414,2.10188556,0.00052448,0.00087413,-0.02202797,0.01853147
415,2.10696268,0.00052448,0.00087413,-0.02202797,0.01853147
416,2.1120398,0.00052448,0.00087413,-0.02202797,0.01853147
417,2.11711669,0.0006993,0.00087413,-0.02202797,0.01853147
418,2.12219381,0.00052448,0.00104895,-0.02202797,0.01853147
419,2.1272707,0.00052448,0.00104895,-0.02202797,0.01853147
