t	X1	Y1	X2	Y2
s	m	m	m	m
 0,000000000	 0,000176056	-0,000000000	-0,017253522	-0,008626761
 0,005078024	 0,000176056	-0,000000000	-0,017429579	-0,008626761
 0,010156048	 0,000176056	-0,000000000	-0,017429579	-0,008626761
 0,015234073	 0,000176056	-0,000176056	-0,017429579	-0,008626761
 0,020312097	 0,000176056	-0,000000000	-0,017253522	-0,008626761
 0,025390120	 0,000176056	-0,000176056	-0,017253522	-0,008626761
 0,030468145	 0,000176056	-0,000176056	-0,017429579	-0,008626761
 0,035546169	 0,000176056	-0,000176056	-0,017429579	-0,008626761
 0,040624194	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,045702219	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,050780240	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,055858266	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,060936291	 0,000176056	-0,000176056	-0,017605634	-0,008450705
 0,066014312	 0,000176056	-0,000176056	-0,017605634	-0,008450705
 0,071092337	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,076170363	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,081248388	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,086326413	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,091404438	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,096482456	 0,000176056	-0,000176056	-0,017605634	-0,008274648
 0,101560481	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,106638506	 0,000176056	-0,000176056	-0,017605634	-0,008450705
 0,111716531	 0,000176056	-0,000176056	-0,017605634	-0,008274648
 0,116794556	 0,000176056	-0,000176056	-0,017429579	-0,008274648
 0,121872582	 0,000176056	-0,000176056	-0,017605634	-0,008450705
 0,126950607	 0,000176056	-0,000176056	-0,017605634	-0,008450705
 0,132028624	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,137106657	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,142184675	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,147262707	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,152340725	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,157418743	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,162496775	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,167574793	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,172652826	 0,000176056	-0,000176056	-0,017429579	-0,008450705
 0,177730843	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,182808876	 0,000176056	-0,000176056	-0,017253522	-0,008450705
 0,187886894	 0,000176056	-0,000176056	-0,017253522	-0,008626761
 0,192964911	 0,000176056	-0,000176056	-0,017253522	-0,008626761
 0,198042944	 0,000176056	-0,000176056	-0,017077466	-0,008450705
 0,203120962	 0,000176056	-0,000176056	-0,017253522	-0,008626761
 0,208198994	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,213277012	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,218355045	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,223433062	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,228511080	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,233589113	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,238667130	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,243745163	 0,000176056	-0,000176056	-0,017253522	-0,008802817
 0,248823181	 0,000176056	-0,000176056	-0,017077466	-0,008802817
 0,253901213	 0,000176056	-0,000176056	-0,016901409	-0,008626761
 0,258979231	 0,000176056	-0,000176056	-0,016901409	-0,008626761
 0,264057249	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,269135267	 0,000176056	-0,000176056	-0,017077466	-0,008626761
 0,274213314	 0,000176056	-0,000176056	-0,016901409	-0,008626761
