t	X1	Y1	X2	Y2
s	m	m	m	m
 0,000000000	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,005088023	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,010176046	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,015264069	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,020352092	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,025440115	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,030528137	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,035616159	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,040704183	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,045792207	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,050880231	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,055968251	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,061056275	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,066144295	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,071232319	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,076320343	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,081408367	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,086496390	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,091584414	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,096672438	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,101760462	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,106848478	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,111936502	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,117024526	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,122112550	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,127200574	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,132288590	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,137376621	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,142464638	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,147552669	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,152640685	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,157728717	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,162816733	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,167904764	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,172992781	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,178080797	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,183168828	 0,000000000	-0,000180505	-0,001444043	 0,022563176
 0,188256845	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,193344876	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,198432893	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,203520924	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,208608940	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,213696957	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,218784988	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,223873004	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,228961036	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,234049052	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,239137083	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,244225100	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,249313131	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,254401147	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,259489179	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,264577180	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,269665211	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,274753243	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,279841274	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,284929276	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,290017307	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,295105338	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,300193340	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,305281371	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,310369402	 0,000180505	-0,000180505	-0,001444043	 0,022382671
 0,315457433	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,320545435	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,325633466	 0,000000000	-0,000180505	-0,001624549	 0,022382671
 0,330721498	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,335809529	 0,000000000	-0,000180505	-0,001624549	 0,022563176
 0,340897530	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,345985562	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,351073593	 0,000000000	-0,000180505	-0,001444043	 0,022382671
 0,356161594	 0,000000000	-0,000180505	-0,001263538	 0,022382671
 0,361249626	 0,000180505	-0,000180505	-0,001444043	 0,022382671
 0,366337657	 0,000180505	-0,000180505	-0,001444043	 0,022382671
 0,371425688	 0,000000000	-0,000000000	-0,001444043	 0,022382671
 0,376513690	 0,000000000	-0,000000000	-0,001444043	 0,022382671
 0,381601721	 0,000000000	-0,000000000	-0,001624549	 0,022563176
 0,386689752	 0,000000000	-0,000000000	-0,001624549	 0,022563176
 0,391777754	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,396865785	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,401953816	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,407041848	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,412129849	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,417217880	 0,000000000	-0,000000000	-0,001624549	 0,022563176
 0,422305912	 0,000000000	-0,000000000	-0,001624549	 0,022382671
 0,427393913	 0,000000000	-0,000000000	-0,001624549	 0,022382671
 0,432481945	 0,000180505	-0,000000000	-0,001624549	 0,022382671
 0,437569976	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,442658007	 0,000180505	-0,000000000	-0,001624549	 0,022382671
 0,447746009	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,452834040	 0,000180505	-0,000000000	-0,001624549	 0,022563176
 0,457922071	 0,000000000	-0,000000000	-0,001624549	 0,022382671
 0,463010103	 0,000180505	 0,000180505	-0,001444043	 0,022382671
 0,468098104	 0,000180505	 0,000180505	-0,001444043	 0,022382671
 0,473186135	 0,000180505	 0,000180505	-0,001444043	 0,022563176
 0,478274167	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,483362168	 0,000180505	 0,000180505	-0,001624549	 0,022382671
 0,488450199	 0,000180505	 0,000180505	-0,001624549	 0,022382671
 0,493538231	 0,000180505	 0,000180505	-0,001624549	 0,022382671
 0,498626262	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,503714263	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,508802295	 0,000180505	 0,000180505	-0,001624549	 0,022382671
 0,513890326	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,518978357	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,524066389	 0,000180505	 0,000180505	-0,001624549	 0,022563176
 0,529154360	 0,000180505	 0,000180505	-0,001624549	 0,022382671
 0,534242392	 0,000180505	 0,000361011	-0,001624549	 0,022563176
 0,539330423	 0,000180505	 0,000361011	-0,001624549	 0,022563176
 0,544418454	 0,000180505	 0,000361011	-0,001624549	 0,022563176
 0,549506485	 0,000361011	 0,000361011	-0,001624549	 0,022382671
 0,554594517	 0,000361011	 0,000361011	-0,001624549	 0,022382671
