t	X1	Y1	X2	Y2
s	m	m	m	m
 0,000000000	 0,000000000	-0,000170358	-0,015332198	 0,015672913
 0,005076014	 0,000000000	-0,000170358	-0,015332198	 0,015502600
 0,010152027	 0,000000000	-0,000170358	-0,015672913	 0,015502555
 0,015228040	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,020304054	 0,000000000	-0,000170358	-0,015502555	 0,015672913
 0,025380068	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,030456079	 0,000000000	-0,000170358	-0,015672913	 0,015502555
 0,035532095	 0,000000000	-0,000170358	-0,015672913	 0,015502555
 0,040608108	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,045684122	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,050760135	 0,000000000	-0,000170358	-0,015502555	 0,015502555
 0,055836145	 0,000000000	-0,000170358	-0,015332198	 0,015502555
 0,060912158	 0,000000000	-0,000170358	-0,015502555	 0,015502555
 0,065988176	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,071064189	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,076140203	 0,000000000	-0,000170358	-0,015332198	 0,015502555
 0,081216216	 0,000000000	-0,000170358	-0,015332198	 0,015332197
 0,086292230	 0,000000000	-0,000170358	-0,015332198	 0,015332197
 0,091368243	 0,000000000	-0,000170358	-0,015502555	 0,015672913
 0,096444257	 0,000000000	-0,000170358	-0,015672913	 0,015672913
 0,101520270	 0,000000000	-0,000170358	-0,015843270	 0,015843270
 0,106596284	 0,000000000	-0,000170358	-0,015843270	 0,015843270
 0,111672290	 0,000000000	-0,000170358	-0,015843270	 0,016013628
 0,116748303	 0,000000000	-0,000170358	-0,015843270	 0,015843270
 0,121824317	 0,000000000	-0,000170358	-0,015843270	 0,015843270
 0,126900330	 0,000000000	-0,000170358	-0,015672913	 0,015843270
 0,131976351	 0,000000000	-0,000170358	-0,015502555	 0,015672913
 0,137052357	 0,000000000	-0,000170358	-0,015161839	 0,015161839
 0,142128378	 0,000000000	-0,000170358	-0,015502555	 0,015502555
