Distance_(pixels),Gray_Value
328,113.2284
329,103.3493
330,105.8776
331,117.6493
332,117.9627
333,109.1940
334,107.4642
335,114.2866
336,115.8015
337,116.8104
338,115.6776
339,112.2731
340,114.4701
341,119.0687
342,116.2463
343,108.8149
344,112.2522
345,111.2254
346,106.5746
347,101.5896
348,104.2493
349,102.3343
350,100.3851
351,103.6403
352,103.2791
353,104.6239
354,104.2567
355,102.5761
356,101.6493
357,102.1896
358,102.6522
359,103.7925
360,105.1358
361,104.7761
362,104.6478
363,105.9149
364,104.5463
365,105.8000
366,104.0015
367,104.6716
368,105.1925
369,106.1970
370,107.1209
371,106.9373
372,106.6149
373,108.4761
374,113.9015
375,115.4985
376,117.2433
377,112.2403
378,107.0388
379,107.6254
380,110.4910
381,116.1970
382,117.6866
383,126.5433
384,134.1119
385,149.7702
386,134.0821
387,126.5448
388,117.6657
389,116.2463
390,110.3463
391,107.7239
392,106.9985
393,112.2687
394,117.2373
395,115.5104
396,113.9313
397,108.5313
398,106.5910
399,106.8567
400,107.0507
401,106.2194
402,105.1806
403,104.7030
404,104.0627
405,105.8403
406,104.5418
407,106.0209
408,104.8075
409,104.7776
410,105.1702
411,103.7642
412,102.6179
413,102.2343
414,101.7687
415,102.7672
416,104.4746
417,104.6030
418,103.2776
419,103.6851
420,100.4149
421,102.3015
422,104.2179
423,101.5448
424,106.6090
425,111.2731
426,112.2164
427,108.8552
428,116.2403
429,119.2627
430,114.3567
431,112.1836
432,115.7537
433,116.8881
434,115.7746
435,114.3582
436,107.4463
437,109.1552
438,117.9060
439,117.7284
440,105.9731
441,103.4104
442,113.2522
443,113.7149
444,110.1925
445,101.4896
446,104.3343
447,107.4955
448,102.7313
449,101.7343
450,100.5657
451,100.9866
452,99.6731
453,98.5836
454,99.1746
455,100.4433
456,99.2463
457,100.4373
458,99.2701
459,98.9582
460,99.0746
461,99.2925
462,99.4373
463,100.4179
464,100.6731
465,100.8478
466,99.3149
467,101.3015
468,99.5493
469,100.9761
470,101.1418
471,98.8254
472,99.6239
473,99.8925
474,106.3701
475,105.4582
476,98.8015
477,99.9298
478,99.2701
479,99.0821
480,101.9851
481,106.7940
482,110.2716
483,109.8955
484,101.2284
485,101.1000
486,99.7761
487,98.8358
488,98.7851
489,107.7179
490,109.2761
491,106.6985
492,102.9597
493,96.7612
494,98.0761
495,99.0925
496,98.5119
497,102.2955
498,105.1642
499,103.8761
500,97.2418
501,96.4448
502,97.3075
503,95.7642
504,96.6716
505,98.9284
506,98.4955
507,99.5194
508,99.3045
509,97.3179
510,95.5149
511,95.8269
512,95.8433
513,97.6105
514,97.4000
515,94.8448
516,97.3119
517,98.0343
518,97.9030
519,103.4836
520,101.2836
521,97.7657
522,96.6119
523,96.5224
524,97.9896
525,97.2209
526,97.4090
527,94.6896
528,96.1060
529,97.5866
530,103.5149
531,106.0567
532,103.0597
533,99.5970
534,96.1866
535,95.0537
536,96.1687
537,93.6463
538,95.8343
539,92.6179
540,93.2716
541,97.8746
542,103.1179
543,105.1388
544,101.4433
545,97.3418
546,94.6791
547,95.4716
548,95.7418
549,94.5418
550,96.1045
551,95.4209
552,94.4970
553,100.5388
554,98.4896
555,97.2164
556,94.4836
557,92.9463
558,94.2507
559,97.5582
560,100.5627
561,98.1791
562,96.3075
563,94.3776
564,94.6507
565,91.2910
566,95.5806
567,94.3881
568,97.3388
569,99.9731
570,98.6090
571,94.2791
572,93.4955
573,93.6851
574,97.3328
575,100.4179
576,99.3567
577,95.1851
578,94.5657
579,93.6761
580,94.1358
581,93.2896
582,93.3403
583,94.1582
584,98.1403
585,99.7821
586,98.2687
587,92.7164
588,93.3627
589,98.9821
590,101.3015
591,98.1910
592,94.1373
593,90.6045
594,93.6403
595,91.3298
596,92.9746
597,93.1657
598,91.6328
599,92.8493
600,95.7179
601,96.3030
602,96.1776
603,92.3254
604,93.4910
605,92.5522
606,94.6522
607,94.9567
608,96.8910
609,99.7925
610,94.3343
611,89.9269
612,90.1119
613,90.9881
614,90.1358
615,88.0761
616,92.1343
617,93.2731
618,89.6418
619,88.3418
620,89.4075
621,91.5403
622,92.9418
623,91.1045
624,89.7075
625,91.0612
626,90.8627
627,96.7582
628,98.3716
629,96.2896
630,91.4388
631,90.3075
632,90.1746
633,90.2134
634,87.1552
635,89.7119
636,89.4224
637,88.9134
638,89.1940
639,87.3746
640,88.9194
641,90.5164
642,88.8388
643,89.4925
644,87.5254
645,90.2134
646,92.2836
647,95.4463
648,96.9149
649,92.5776
650,90.0925
651,88.9239
652,89.4925
653,88.5119
654,88.7507
655,88.8582
656,89.1313
657,88.3970
658,88.0090
659,88.4522
660,89.0403
661,89.0254
662,86.9493
663,89.0045
664,86.9194
665,89.1881
666,87.9910
667,91.0940
668,91.7746
669,89.5746
670,87.9627
671,88.0537
672,88.4522
673,86.6910
674,88.5478
675,87.7149
676,86.3164
677,88.9119
678,86.4060
679,88.8866
680,88.3090
681,90.3716
682,87.8000
683,86.2343
684,87.6090
685,86.9821
686,87.0015
687,86.8448
688,86.7731
689,87.4254
690,87.3015
691,87.5955
692,86.4537
693,87.2090
694,86.2642
695,84.0612
696,87.1254
697,85.7552
698,88.8881
699,88.0433
700,86.2104
701,88.3821
702,86.1388
703,85.1821
704,85.6090
705,86.6612
706,82.5179
707,79.7045
708,86.7328
709,86.6030
710,85.9104
711,86.3164
712,85.4478
713,86.3313
714,84.7433
715,84.7299
716,86.2134
717,85.7433
718,86.2269
719,84.4537
720,84.0851
721,83.2478
722,86.7552
723,86.4716
724,85.1731
725,84.2463
726,84.4224
727,85.9687
728,86.6940
729,87.1687
730,85.9015
731,84.9552
732,86.3209
733,84.7731
734,83.3955
735,87.5373
736,85.6985
737,84.7657
738,85.0254
739,84.5881
740,84.6134
741,85.7552
742,86.4896
743,86.9657
744,86.4433
745,85.6194
746,85.8537
747,85.9851
748,85.0313
749,85.2552
750,83.3836
751,81.8388
752,84.7060
753,85.5791
754,83.4075
755,84.3522
756,84.9254
757,81.6000
758,86.3045
759,85.4866
760,84.8701
