Distance_(pixels),Gray_Value
1033,883.502
1034,891.455
1035,901.775
1036,941.108
1037,959.427
1038,941.859
1039,900.573
1040,894.610
1041,910.620
1042,940.920
1043,965.803
1044,944.113
1045,945.305
1046,948.432
1047,913.775
1048,885.596
1049,906.751
1050,938.479
1051,909.371
1052,872.000
1053,890.563
1054,931.418
1055,936.592
1056,886.535
1057,872.629
1058,915.643
1059,925.690
1060,932.469
1061,909.812
1062,882.141
1063,923.812
1064,939.906
1065,894.000
1066,886.047
1067,906.282
1068,914.423
1069,905.812
1070,896.000
1071,890.845
1072,902.329
1073,923.127
1074,908.845
1075,899.061
1076,904.000
1077,915.690
1078,909.221
1079,905.343
1080,904.000
1081,872.000
1082,863.211
1083,907.465
1084,926.892
1085,884.244
1086,861.070
1087,872.000
1088,907.399
1089,916.507
1090,898.479
1091,877.455
1092,880.000
1093,886.629
1094,881.277
1095,909.634
1096,910.366
1097,919.005
1098,957.746
1099,951.193
1100,913.427
1101,921.859
1102,943.474
1103,934.920
1104,928.000
1105,920.122
1106,919.850
1107,872.028
1108,872.038
1109,935.934
1110,936.225
1111,935.202
1112,942.141
1113,918.986
1114,918.798
1115,919.653
1116,906.366
1117,898.648
1118,882.930
1119,904.000
1120,926.836
1121,898.516
1122,882.028
1123,883.615
1124,894.160
1125,915.268
1126,886.911
1127,879.286
1128,912.000
1129,886.995
1130,832.413
1131,848.789
1132,874.291
1133,892.770
1134,923.718
1135,906.573
1136,880.000
1137,902.620
1138,922.291
1139,906.948
1140,902.085
1141,921.568
1142,921.540
1143,899.014
1144,918.291
1145,945.756
1146,961.803
1147,939.700
1148,933.690
1149,929.944
1150,982.085
1151,1143.850
1152,1326.592
1153,1492.789
1154,1693.070
1155,1946.704
1156,2206.723
1157,2427.596
1158,2493.859
1159,2405.718
1160,2318.779
1161,2171.465
1162,1911.662
1163,1658.207
1164,1429.296
1165,1208.000
1166,1037.258
1167,959.634
1168,922.329
1169,903.352
1170,874.930
1171,890.977
1172,924.977
1173,913.859
1174,891.117
1175,910.507
1176,918.310
1177,917.033
1178,922.441
1179,923.352
1180,938.404
1181,931.324
1182,909.521
1183,895.080
1184,883.587
1185,888.732
1186,888.000
1187,878.366
1188,889.972
1189,890.751
1190,883.606
1191,888.338
1192,900.188
1193,908.009
1194,900.056
1195,896.000
1196,900.451
1197,896.789
1198,887.512
1199,877.671
1200,911.324
1201,941.925
1202,918.160
1203,885.437
1204,897.052
1205,909.718
1206,880.000
1207,851.333
1208,865.859
1209,912.197
1210,947.230
1211,928.000
1212,898.085
1213,913.155
1214,924.995
1215,946.958
1216,938.178
1217,919.408
1218,932.732
1219,933.540
1220,922.892
1221,912.000
1222,904.000
1223,904.254
1224,907.324
1225,885.512
1226,884.207
1227,910.366
1228,890.779
1229,855.005
1230,831.775
1231,832.826
1232,872.000
1233,880.000
1234,880.263
1235,888.150
1236,920.000
1237,934.376
1238,920.000
1239,913.831
1240,903.136
1241,900.160
1242,913.690
1243,935.784
1244,923.211
1245,913.803
1246,912.488
1247,889.455
1248,881.408
1249,889.193
1250,913.427
1251,926.732
1252,888.000
1253,869.653
1254,901.746
1255,938.601
1256,954.836
1257,948.056
1258,941.183
1259,934.216
1260,911.155
1261,903.202
1262,923.493
1263,944.958
1264,938.742
1265,932.338
1266,909.746
1267,880.516
1268,865.408
1269,881.268
1270,903.624
1271,910.685
1272,934.310
1273,942.357
1274,920.000
1275,896.845
1276,896.376
1277,912.000
1278,912.000
1279,903.859
1280,927.718
1281,903.859
1282,848.751
1283,841.878
1284,857.972
1285,897.315
1286,889.878
1287,888.000
1288,902.122
1289,910.451
1290,939.493
1291,932.948
1292,913.972
1293,891.521
1294,883.756
1295,888.798
1296,916.620
1297,919.108
1298,912.939
1299,935.014
1300,923.869
1301,899.681
1302,892.620
1303,903.784
1304,915.117
1305,910.338
1306,920.000
1307,927.831
1308,914.366
1309,920.723
1310,918.498
1311,907.099
1312,883.193
1313,849.859
1314,863.211
1315,905.737
1316,900.432
1317,888.000
1318,918.610
1319,934.075
1320,945.859
1321,956.038
1322,949.934
1323,930.563
1324,934.479
1325,961.380
1326,924.507
1327,889.202
1328,892.695
1329,893.606
1330,915.117
1331,944.000
1332,960.000
1333,920.254
1334,882.854
1335,904.000
1336,904.000
1337,898.460
1338,920.000
1339,925.136
1340,904.000
1341,896.873
1342,939.005
1343,966.845
1344,939.099
1345,904.000
1346,912.038
1347,929.521
1348,912.000
1349,897.333
1350,894.761
1351,898.282
1352,921.052
1353,943.042
1354,944.113
1355,929.305
1356,908.338
1357,892.873
1358,876.732
1359,867.803
1360,856.000
1361,848.620
1362,852.282
1363,852.009
1364,852.113
1365,880.169
1366,903.474
1367,890.751
1368,887.099
1369,920.000
1370,935.362
1371,900.366
1372,908.413
1373,917.239
1374,882.479
1375,886.770
1376,903.005
1377,884.648
1378,876.695
1379,899.258
1380,918.423
1381,897.315
1382,864.939
1383,880.000
1384,912.000
1385,909.953
1386,905.577
1387,913.296
1388,904.000
1389,898.789
1390,901.709
1391,898.610
1392,904.169
1393,904.394
1394,904.338
1395,901.014
1396,911.380
1397,936.000
1398,924.732
1399,872.235
1400,841.089
1401,877.775
1402,912.000
1403,898.131
1404,895.662
1405,903.850
1406,918.009
1407,913.944
1408,923.793
1409,936.000
1410,849.803
1411,805.268
1412,875.418
1413,953.352
1414,952.000
1415,944.000
1416,924.563
1417,886.742
1418,912.000
1419,923.859
1420,878.667
1421,881.005
1422,922.479
1423,904.000
1424,897.146
1425,901.803
1426,902.948
1427,910.995
1428,894.085
1429,912.911
1430,945.728
1431,949.549
1432,947.380
1433,928.000
1434,925.972
1435,908.854
1436,902.254
1437,933.859
1438,927.023
1439,926.235
1440,926.817
1441,904.347
1442,910.798
1443,886.732
1444,864.620
1445,912.479
1446,935.662
1447,903.671
1448,911.831
1449,919.859
1450,880.000
1451,919.756
1452,959.155
1453,935.352
1454,894.685
1455,864.620
1456,912.000
1457,935.596
1458,928.901
1459,912.995
1460,883.812
1461,891.549
1462,880.000
1463,856.000
1464,864.732
1465,902.441
1466,927.174
1467,914.620
1468,894.441
1469,897.934
1470,906.930
1471,902.939
1472,910.892
1473,930.225
1474,939.193
1475,940.254
1476,933.408
1477,921.343
1478,922.779
1479,934.563
1480,905.484
1481,828.244
1482,790.197
1483,819.493
1484,865.070
1485,865.183
1486,872.826
1487,923.624
1488,947.718
1489,936.000
1490,916.094
1491,926.000
1492,934.141
1493,916.563
1494,904.000
1495,903.249
1496,884.469
1497,887.972
1498,917.972
1499,922.376
1500,896.732
1501,837.531
1502,847.549
1503,904.000
1504,906.610
1505,879.944
1506,864.225
1507,864.254
1508,869.202
1509,901.690
1510,939.568
1511,936.817
1512,904.000
1513,876.967
1514,880.000
1515,892.873
1516,902.479
1517,897.559
1518,910.535
1519,905.944
1520,883.362
1521,891.408
1522,881.277
1523,881.512
1524,903.099
1525,892.404
1526,885.070
1527,900.930
1528,919.474
1529,935.568
1530,952.676
1531,972.122
1532,1043.775
1533,1111.944
1534,1123.981
1535,1123.671
1536,1103.549
1537,1087.681
1538,1088.000
1539,1094.479
1540,1083.099
1541,1040.000
1542,1009.239
1543,998.235
1544,962.535
1545,925.606
1546,916.657
1547,929.258
1548,937.352
1549,921.446
1550,880.000
1551,876.901
1552,893.183
1553,878.732
1554,888.000
1555,872.986
1556,860.207
1557,872.789
1558,872.000
1559,874.807
1560,869.239
1561,885.146
1562,893.333
1563,874.620
1564,874.573
1565,890.526
1566,897.915
1567,910.592
1568,886.310
1569,858.704
1570,892.582
1571,916.488
1572,924.394
1573,925.249
1574,908.207
1575,892.338
1576,885.991
1577,893.887
1578,921.577
1579,953.869
1580,956.357
1581,922.676
1582,915.455
1583,915.765
1584,902.535
1585,913.587
1586,903.700
1587,898.986
1588,933.108
1589,960.000
1590,953.352
1591,944.000
1592,933.484
1593,909.577
1594,933.671
1595,956.648
1596,902.930
1597,866.047
1598,873.953
1599,900.282
1600,904.939
1601,861.493
1602,878.423
1603,927.258
1604,899.474
1605,878.704
1606,894.798
1607,876.986
1608,876.056
1609,889.840
1610,873.239
1611,871.268
1612,878.404
1613,894.911
1614,896.000
1615,888.714
1616,912.263
1617,912.254
1618,943.887
1619,967.944
1620,927.718
1621,895.793
1622,888.300
1623,912.197
1624,927.512
1625,903.709
1626,895.662
1627,902.460
1628,887.568
1629,896.000
1630,902.423
1631,873.146
1632,859.099
1633,894.000
1634,925.146
1635,910.479
1636,870.385
1637,880.000
1638,898.704
1639,935.052
1640,957.014
1641,931.127
1642,922.178
1643,884.545
1644,868.732
1645,891.690
1646,912.000
1647,892.028
1648,878.629
1649,895.493
1650,896.676
1651,923.023
1652,950.235
1653,950.423
1654,963.305
1655,942.798
1656,884.225
1657,861.380
1658,902.160
1659,933.662
1660,925.540
1661,917.944
1662,904.000
1663,905.775
1664,895.512
1665,886.507
1666,887.512
1667,890.263
1668,919.831
1669,915.286
1670,927.211
1671,953.803
1672,945.484
1673,930.178
1674,919.775
1675,935.915
1676,925.371
1677,920.000
1678,949.221
1679,938.347
1680,901.127
1681,898.920
1682,901.033
1683,891.014
1684,883.061
1685,867.108
1686,857.465
1687,854.413
1688,853.239
1689,854.592
1690,868.657
1691,858.169
1692,864.000
1693,898.066
1694,914.817
1695,904.000
1696,874.122
1697,876.329
1698,924.282
1699,956.235
1700,952.000
1701,923.577
1702,907.906
1703,928.000
1704,936.000
