Distance_(pixels),Gray_Value
552,1049.799
553,1061.838
554,1040.556
555,1001.172
556,991.774
557,959.939
558,896.627
559,897.348
560,914.608
561,922.399
562,967.235
563,1004.281
564,1001.431
565,1025.700
566,993.425
567,947.180
568,967.224
569,950.399
570,940.171
571,919.752
572,917.739
573,943.741
574,925.491
575,928.000
576,952.622
577,987.037
578,992.160
579,937.717
580,894.944
581,895.208
582,904.396
583,912.000
584,926.415
585,940.633
586,912.369
587,889.783
588,936.451
589,954.107
590,938.933
591,928.655
592,933.717
593,947.290
594,936.374
595,917.271
596,892.869
597,911.290
598,960.000
599,960.000
600,953.926
601,977.596
602,976.633
603,967.065
604,966.184
605,935.587
606,944.165
607,976.770
608,1009.073
609,1038.432
610,1013.937
611,997.442
612,984.000
613,981.915
614,1006.652
615,964.539
616,903.103
617,917.530
618,950.025
619,968.000
620,947.323
621,922.503
622,930.663
623,932.666
624,951.004
625,953.673
626,916.671
627,925.975
628,938.977
629,939.120
630,943.912
631,955.538
632,977.766
633,995.516
634,1012.649
635,995.257
636,975.835
637,980.011
638,968.000
639,943.576
640,946.360
641,936.781
642,918.212
643,946.404
644,957.799
645,926.465
646,946.520
647,968.000
648,948.160
649,946.625
650,945.420
651,942.911
652,928.380
653,944.000
654,959.901
655,975.884
656,990.878
657,976.000
658,946.443
659,940.655
660,967.059
661,966.894
662,981.084
663,989.744
664,939.208
665,916.363
666,948.138
667,943.615
668,938.261
669,944.000
670,952.000
671,984.539
672,977.530
673,971.087
674,972.748
675,949.667
676,941.491
677,952.000
678,992.352
679,1019.923
680,1020.726
681,992.000
682,1000.005
683,1013.585
684,1002.316
685,1047.202
686,1127.395
687,1210.795
688,1285.937
689,1310.817
690,1269.034
691,1160.231
692,1030.223
693,951.939
694,950.553
695,1092.154
696,1290.415
697,1434.856
698,1558.426
699,1547.026
700,1327.543
701,1158.542
702,1286.734
703,1911.230
704,3274.300
705,5939.983
706,10281.546
707,16118.872
708,22056.793
709,27054.025
710,32323.939
711,37654.051
712,40829.363
713,41197.910
714,39292.023
715,36288.691
716,32555.879
717,27664.951
718,21107.191
719,14167.730
720,8980.445
721,5459.318
722,3133.843
723,1766.135
724,1199.543
725,1204.330
726,1380.825
727,1564.000
728,1650.184
729,1593.689
730,1459.048
731,1288.699
732,1152.127
733,1033.981
734,974.933
735,983.923
736,1018.971
737,1072.952
738,1091.631
739,1085.904
740,1083.604
741,1087.109
742,1107.428
743,1105.513
744,1115.939
745,1129.260
746,1166.911
747,1242.795
748,1287.466
749,1273.106
750,1225.018
751,1160.308
752,1119.747
753,1141.667
754,1130.520
755,1104.539
756,1080.919
757,1087.048
758,1075.351
759,1008.000
760,984.000
761,996.776
762,940.446
763,899.884
764,949.893
765,995.455
766,972.875
767,943.615
768,952.605
769,971.730
770,964.391
771,953.475
772,976.000
773,998.371
774,984.968
775,952.616
776,939.384
777,934.481
778,930.746
779,950.834
780,974.245
781,962.393
782,953.392
783,925.243
784,925.183
785,932.853
786,931.477
787,925.904
788,901.519
789,915.532
790,937.596
791,948.308
792,955.813
793,958.894
794,930.823
795,909.431
796,915.664
797,960.000
798,976.281
799,960.231
800,951.703
801,950.927
802,956.963
803,941.821
804,944.710
805,960.000
806,944.000
807,944.000
808,957.260
809,971.395
810,975.499
811,914.404
812,907.939
813,959.219
814,967.477
815,936.424
816,922.619
817,937.155
818,949.876
819,947.186
820,950.702
821,936.968
822,928.000
823,932.770
824,927.956
825,950.591
826,957.271
827,965.519
828,966.014
829,948.655
830,947.995
831,957.166
832,930.669
833,889.524
834,880.369
835,920.000
836,941.992
837,934.157
838,960.000
839,963.026
840,941.392
841,954.366
842,961.018
843,955.411
844,983.312
845,957.909
846,919.285
847,959.037
848,999.862
849,967.725
850,912.908
851,914.338
852,922.531
853,945.596
854,965.111
855,968.105
856,981.414
857,985.458
858,993.508
859,1003.483
860,988.094
861,962.118
862,957.717
863,970.448
864,994.773
865,996.886
866,1014.338
867,1035.565
868,1033.821
869,995.439
870,954.019
871,946.845
872,964.330
873,979.505
874,996.792
875,1018.575
876,997.783
877,952.000
878,950.151
879,994.179
880,1064.000
881,1185.805
882,1410.569
883,1777.001
884,2250.085
885,2883.202
886,3670.041
887,4420.919
888,5093.475
889,5721.260
890,6193.431
891,6393.315
892,6217.056
893,5727.808
894,5039.483
895,4207.912
896,3444.655
897,2776.545
898,2240.902
899,1830.828
900,1489.111
901,1291.675
902,1205.370
903,1138.745
904,1065.920
905,1019.857
906,1016.000
907,992.556
908,981.133
909,1004.248
910,1006.619
911,990.514
912,970.927
913,968.105
914,979.466
915,1000.842
916,1000.033
917,995.829
918,1014.366
919,1009.849
920,1008.572
921,983.956
922,964.187
923,973.056
924,1003.483
925,1009.953
926,950.305
927,944.000
928,961.887
929,962.713
930,952.523
931,942.690
932,949.188
933,948.005
934,965.497
935,987.334
936,971.004
937,948.011
938,944.000
939,938.014
940,911.576
941,922.707
942,957.953
943,958.960
944,967.818
945,976.000
946,967.554
947,951.686
948,934.564
949,920.000
950,930.426
951,949.843
952,949.695
953,950.696
954,944.655
955,935.829
956,956.402
957,945.964
958,935.483
959,938.234
960,908.919
961,916.996
962,944.369
963,941.045
964,931.120
965,899.285
966,865.100
967,873.541
968,920.000
969,959.780
970,948.330
971,907.725
972,903.120
973,936.000
974,959.851
975,962.547
976,944.000
977,914.734
978,890.861
979,909.596
980,931.197
981,902.817
982,913.546
983,936.000
984,932.842
985,959.516
986,977.755
987,961.084
988,936.919
989,915.769
990,908.710
991,912.424
992,919.483
993,919.813
994,927.928
995,912.237
996,905.607
997,950.867
998,918.536
999,878.206
1000,869.876
1001,882.454
1002,906.784
1003,902.443
1004,897.111
1005,906.338
1006,917.948
1007,931.565
1008,945.706
1009,917.810
1010,909.150
1011,916.490
1012,905.128
1013,896.039
1014,891.373
1015,899.538
1016,908.297
1017,928.264
1018,920.066
1019,916.198
1020,928.726
1021,934.641
1022,953.387
1023,961.717
1024,933.953
1025,888.869
1026,901.293
1027,898.481
1028,869.684
1029,901.849
1030,953.986
1031,937.821
1032,894.625
1033,920.000
1034,948.022
1035,917.805
1036,897.992
1037,873.662
1038,854.657
1039,928.501
1040,944.000
1041,928.853
1042,976.005
1043,967.521
1044,944.649
1045,921.469
1046,885.238
1047,898.459
1048,924.061
1049,930.250
1050,940.055
1051,919.400
1052,910.355
1053,916.380
1054,944.000
1055,963.158
1056,936.000
1057,950.823
1058,983.813
1059,995.202
1060,1048.897
1061,1094.261
1062,1164.704
1063,1291.686
1064,1407.136
1065,1578.536
1066,1759.472
1067,1926.058
1068,2074.581
1069,2168.242
1070,2283.114
1071,2325.783
1072,2250.927
1073,2116.006
1074,1929.700
1075,1741.155
1076,1539.345
1077,1379.032
1078,1257.557
1079,1146.305
1080,1078.267
1081,1056.000
1082,1061.194
1083,1061.524
1084,1043.219
1085,1056.908
1086,1087.257
1087,1051.466
1088,1016.413
1089,959.752
1090,936.000
1091,991.505
1092,990.762
1093,950.762
1094,928.000
1095,944.000
1096,950.184
1097,914.146
1098,905.238
1099,944.000
1100,969.728
1101,944.402
1102,930.713
1103,961.557
1104,942.685
1105,964.787
1106,968.325
1107,936.341
1108,956.220
1109,963.054
1110,947.219
1111,926.768
1112,920.902
1113,949.431
1114,964.605
1115,951.912
1116,939.373
1117,918.503
1118,885.843
1119,883.296
1120,916.869
1121,928.897
1122,920.402
1123,909.271
1124,907.059
1125,915.252
1126,918.878
1127,904.099
1128,904.000
1129,921.420
1130,898.080
1131,877.260
1132,907.400
1133,906.091
1134,912.820
1135,958.690
1136,950.531
1137,928.649
1138,920.479
1139,880.044
1140,840.512
1141,862.657
1142,882.003
1143,911.334
1144,934.861
1145,899.021
1146,889.034
1147,888.044
1148,893.018
1149,886.344
1150,857.821
1151,869.959
1152,888.605
1153,932.418
1154,969.667
1155,933.354
1156,919.565
1157,928.187
1158,907.142
1159,908.693
1160,928.754
1161,917.816
1162,891.406
1163,883.769
1164,887.472
1165,894.812
1166,891.538
1167,875.373
1168,880.000
1169,894.085
1170,874.245
1171,869.150
1172,906.905
1173,917.618
1174,915.565
1175,931.686
1176,934.564
1177,925.166
1178,890.900
1179,857.744
1180,873.227
1181,905.629
1182,914.619
1183,909.073
1184,925.166
1185,919.197
1186,872.237
1187,872.143
1188,856.561
1189,881.810
1190,944.847
1191,919.411
1192,900.231
1193,919.081
1194,948.748
1195,953.755
1196,953.414
1197,945.579
1198,924.512
1199,916.182
1200,907.851
1201,910.085
1202,908.765
1203,904.292
1204,885.469
1205,885.799
1206,884.935
1207,872.000
1208,913.210
1209,928.880
1210,897.100
1211,908.330
1212,940.275
1213,920.880
1214,898.845
1215,890.349
1216,887.576
1217,908.880
1218,910.773
1219,898.421
1220,882.878
1221,853.541
1222,870.883
1223,886.388
1224,880.000
1225,882.602
1226,891.098
1227,915.593
1228,902.696
1229,916.583
1230,950.261
1231,923.147
1232,912.000
1233,951.043
1234,951.686
1235,920.743
1236,903.984
1237,912.182
1238,898.080
1239,905.023
1240,909.970
1241,902.316
1242,918.993
1243,906.344
1244,878.663
1245,875.004
1246,897.667
1247,881.832
1248,861.981
1249,872.649
1250,886.982
1251,912.000
1252,928.055
1253,922.355
1254,906.988
1255,895.763
1256,893.271
1257,875.483
1258,884.352
1259,915.813
1260,931.890
1261,912.286
1262,888.616
1263,876.473
1264,885.447
1265,883.180
1266,886.063
1267,909.133
1268,901.298
1269,909.854
1270,902.514
1271,895.175
1272,909.959
1273,893.629
1274,867.422
1275,876.638
1276,893.524
1277,884.864
1278,881.051
1279,869.315
1280,861.766
1281,858.223
1282,865.172
1283,903.323
1284,927.758
1285,927.686
1286,895.730
1287,856.435
1288,864.600
1289,857.530
1290,860.281
1291,873.431
1292,894.740
1293,904.875
1294,900.869
1295,890.734
1296,875.521
1297,906.768
1298,897.001
1299,882.415
1300,895.741
1301,898.982
1302,898.911
1303,896.000
1304,888.000
1305,885.783
1306,877.287
1307,868.264
1308,884.495
1309,895.604
1310,882.845
1311,870.415
1312,869.755
1313,870.547
1314,918.674
1315,957.056
1316,920.336
1317,914.773
1318,942.206
1319,920.000
1320,878.355
1321,863.813
1322,866.729
1323,868.869
1324,859.626
1325,864.000
1326,917.744
1327,963.186
1328,950.404
1329,914.531
1330,860.677
1331,864.605
1332,919.175
1333,912.165
1334,888.963
1335,873.073
1336,873.568
1337,848.000
1338,818.558
1339,870.982
1340,915.268
1341,936.000
1342,952.000
1343,928.000
1344,918.784
1345,927.967
1346,918.520
1347,896.369
1348,887.021
1349,880.011
1350,859.334
1351,874.003
1352,892.836
1353,881.986
1354,888.000
1355,883.659
1356,880.352
1357,884.055
1358,851.538
1359,835.681
1360,877.453
1361,881.298
1362,860.743
1363,867.186
1364,888.000
1365,906.547
1366,896.847
1367,896.919
1368,896.000
1369,893.849
1370,892.270
1371,886.300
1372,888.000
1373,866.960
1374,858.845
1375,875.120
1376,912.000
1377,927.290
1378,904.000
1379,896.759
1380,896.215
1381,888.149
1382,871.884
1383,824.561
1384,811.565
1385,850.443
1386,888.000
1387,909.177
1388,906.470
1389,890.542
1390,872.616
1391,899.202
1392,898.702
1393,876.138
1394,891.807
1395,885.739
1396,880.721
1397,888.226
1398,898.757
1399,884.314
1400,848.567
1401,865.497
1402,899.417
1403,918.327
1404,939.747
1405,940.616
1406,923.923
1407,912.484
1408,897.964
1409,888.000
1410,897.161
1411,911.219
1412,919.202
1413,922.768
1414,914.795
1415,921.375
1416,906.272
1417,901.893
1418,912.462
1419,890.669
1420,865.552
1421,865.530
1422,896.308
1423,917.766
1424,926.096
1425,947.279
1426,932.891
1427,911.087
1428,918.542
1429,895.747
1430,864.231
1431,849.221
1432,880.000
1433,895.466
1434,897.398
1435,896.000
1436,893.942
1437,902.806
1438,882.718
1439,823.241
1440,782.404
1441,0.000
1442,0.000
1443,0.000
1444,0.000
1445,0.000
1446,0.000
1447,0.000
1448,0.000
1449,0.000
1450,0.000
1451,0.000
1452,0.000
1453,0.000
1454,0.000
