Distance_(pixels),Gray_Value
179,957.425
180,928.000
181,923.235
182,952.000
183,991.307
184,995.411
185,1016.000
186,1108.110
187,1263.879
188,1377.761
189,1412.127
190,1461.662
191,1591.175
192,1608.787
193,1498.289
194,1389.332
195,1265.629
196,1176.325
197,1098.971
198,1012.891
199,944.033
200,917.447
201,899.037
202,878.702
203,914.443
204,948.022
205,937.431
206,915.070
207,912.000
208,902.256
209,875.697
210,895.813
211,902.404
212,902.487
213,920.000
214,936.000
215,940.952
216,919.741
217,890.685
218,859.527
219,841.365
220,853.997
221,879.516
222,891.208
223,898.751
224,917.750
225,913.607
226,888.633
227,880.000
228,872.000
229,859.697
230,880.176
231,907.554
232,906.228
233,881.497
234,889.689
235,924.567
236,927.356
237,920.000
238,911.598
239,907.015
240,930.179
241,925.612
242,898.806
243,917.194
244,905.970
245,887.164
246,894.850
247,920.000
248,941.331
249,916.061
250,909.596
251,908.479
252,905.375
253,908.897
254,889.447
255,893.315
256,888.000
257,858.267
258,870.971
259,894.151
260,888.000
261,881.431
262,841.221
263,846.988
264,909.992
265,895.406
266,871.807
267,887.912
268,911.967
269,911.758
270,896.677
271,888.000
272,884.957
273,886.382
274,891.219
275,881.497
276,868.264
277,894.702
278,928.000
279,922.333
280,905.271
281,914.498
282,905.480
283,916.831
284,913.243
285,893.381
286,913.898
287,909.997
288,882.107
289,874.212
290,902.734
291,920.737
292,917.475
293,904.110
294,914.734
295,912.517
296,890.944
297,899.048
298,905.695
299,897.486
300,906.085
301,910.933
302,901.287
303,899.675
304,894.680
305,883.884
306,875.989
307,896.374
308,912.792
309,920.605
310,902.036
311,871.582
312,874.465
313,892.721
314,881.651
315,870.790
316,884.138
317,898.278
318,896.539
319,877.260
320,869.095
321,896.000
322,920.985
323,906.597
324,905.612
325,898.124
326,872.963
327,872.341
328,893.133
329,899.246
330,874.514
331,873.398
332,924.121
333,940.435
334,929.084
335,938.938
336,914.625
337,868.622
338,888.666
339,926.316
340,920.000
341,912.000
342,919.752
343,904.000
344,880.077
345,936.066
346,967.659
347,951.175
348,934.102
349,902.063
350,896.000
351,911.307
352,910.404
353,873.805
354,891.972
355,922.443
356,941.568
357,930.718
358,909.150
359,902.118
360,888.171
361,894.261
362,916.314
363,923.895
364,890.470
365,863.098
366,870.784
367,891.268
368,886.118
369,896.000
370,909.320
371,917.216
372,904.666
373,877.986
374,891.098
375,918.404
376,942.080
377,937.177
378,923.516
379,911.241
380,901.799
381,899.147
382,904.132
383,907.884
384,920.286
385,941.733
386,932.352
387,916.457
388,904.000
389,900.005
390,892.770
391,917.249
392,931.917
393,916.336
394,913.942
395,919.879
396,917.398
397,934.008
398,958.426
399,934.845
400,885.816
401,872.000
402,889.975
403,907.741
404,902.234
405,884.677
406,904.215
407,907.642
408,885.392
409,863.461
410,858.278
411,875.103
412,920.000
413,932.699
414,920.000
415,936.616
416,948.930
417,933.557
418,912.000
419,919.604
420,912.000
421,896.044
422,927.653
423,960.000
424,952.325
425,895.571
426,886.933
427,933.447
428,909.772
429,904.000
430,936.567
431,956.226
432,982.713
433,986.938
434,970.740
435,949.051
436,940.842
437,938.949
438,892.424
439,877.249
440,939.984
441,1008.407
442,1048.825
443,1082.311
444,1096.754
445,1074.960
446,1018.498
447,994.729
448,1088.501
449,1428.567
450,2129.469
451,3196.061
452,4513.810
453,6061.744
454,7693.040
455,9079.054
456,10220.270
457,10897.276
458,10973.838
459,10441.805
460,9198.124
461,7619.213
462,5975.312
463,4436.886
464,3160.198
465,2168.550
466,1508.715
467,1124.721
468,966.151
469,941.029
470,969.667
471,1012.666
472,1013.370
473,984.682
474,944.000
475,915.312
476,909.761
477,916.270
478,952.000
479,984.000
480,976.715
481,978.267
482,974.327
483,924.985
484,872.000
485,858.597
486,904.000
487,946.179
488,945.970
489,928.000
490,921.552
491,922.014
492,906.834
493,914.773
494,945.788
495,945.012
496,967.703
497,999.604
498,960.000
499,952.000
500,983.191
501,958.503
502,925.128
503,905.166
504,905.375
505,920.000
506,938.690
507,950.999
508,924.682
509,910.790
510,950.685
511,990.063
512,947.428
513,921.629
514,942.267
515,937.838
516,931.653
517,914.234
518,874.151
519,886.977
520,933.640
521,926.790
522,903.708
523,909.348
524,917.221
525,908.468
526,922.988
527,971.092
528,963.213
529,905.398
530,876.594
531,886.448
532,920.770
533,940.842
534,924.176
535,915.785
536,891.901
537,879.175
538,911.032
539,927.307
540,918.195
541,930.333
542,939.340
543,935.824
544,915.824
545,902.922
546,936.765
547,968.000
548,951.862
549,917.392
550,909.497
551,907.202
552,909.706
553,925.810
554,957.574
555,970.058
556,957.629
557,941.315
558,902.669
559,879.813
560,912.000
561,937.354
562,944.000
563,918.856
564,876.160
565,866.806
566,895.169
567,917.095
568,927.378
569,966.966
570,996.699
571,951.692
572,896.611
573,919.505
574,919.972
575,879.890
576,887.785
577,880.000
578,872.847
579,920.528
580,968.633
581,976.000
582,962.949
583,937.375
584,901.254
585,909.777
586,928.000
587,909.458
588,890.938
589,908.853
590,929.287
591,928.000
592,934.113
593,944.033
594,941.904
595,937.398
596,918.916
597,904.099
598,906.058
599,930.905
600,951.659
601,930.344
602,901.067
603,901.777
604,920.292
605,908.985
606,898.806
607,921.276
608,946.680
609,936.671
610,917.155
611,908.127
612,912.000
613,920.330
614,907.813
615,914.542
616,940.396
617,929.001
618,889.210
619,876.710
620,895.928
621,909.568
622,927.070
623,934.151
624,903.697
625,861.326
626,869.442
627,923.092
628,909.651
629,883.510
630,899.719
631,883.928
632,865.931
633,882.960
634,901.166
635,905.618
636,889.078
637,876.226
638,904.000
639,950.801
640,936.000
641,915.961
642,918.201
643,931.906
644,928.677
645,895.428
646,863.532
647,880.000
648,920.517
649,896.924
650,904.099
651,935.890
652,968.000
653,969.056
654,967.631
655,988.215
656,968.578
657,940.776
658,916.721
659,915.565
660,914.988
661,899.301
662,888.000
663,877.381
664,889.414
665,916.556
666,939.246
667,958.272
668,938.503
669,918.316
670,945.711
671,975.417
672,972.501
673,964.710
674,960.622
675,946.872
676,975.995
677,996.589
678,981.122
679,978.036
680,952.567
681,924.809
682,920.000
683,961.199
684,1001.981
685,980.391
686,963.142
687,966.547
688,939.769
689,924.028
690,944.264
691,975.527
692,1047.318
693,1101.337
694,1083.301
695,1040.000
696,1004.759
697,971.455
698,995.873
699,1128.583
700,1321.887
701,1477.128
702,1544.000
703,1512.473
704,1373.552
705,1168.000
706,1128.781
707,1643.455
708,2944.165
709,5173.667
710,8943.147
711,14812.952
712,21000.797
713,26316.688
714,32546.873
715,38193.156
716,39988.066
717,39655.242
718,37551.570
719,31700.766
720,24503.318
721,18259.928
722,12619.252
723,7660.292
724,4087.059
725,2088.627
726,1248.314
727,1088.000
728,1223.896
729,1391.791
730,1411.763
731,1333.018
732,1249.568
733,1104.627
734,999.268
735,992.836
736,1027.763
737,1096.000
738,1121.150
739,1118.272
740,1101.436
741,1040.682
742,985.887
743,933.964
744,882.669
745,899.763
746,964.028
747,963.455
748,933.023
749,931.400
750,933.596
751,923.455
752,922.773
753,925.590
754,910.113
755,925.073
756,956.968
757,966.272
758,953.519
759,928.000
760,918.900
761,948.446
762,975.318
763,959.054
764,935.736
765,932.083
766,923.461
767,911.637
768,897.144
769,898.344
770,922.971
771,932.600
772,912.000
773,865.574
774,850.520
775,896.000
776,944.000
777,928.319
778,917.331
779,944.308
780,944.000
781,919.065
782,907.252
783,929.166
784,952.165
785,954.190
786,957.007
787,953.089
788,947.131
789,932.963
790,894.586
791,902.690
792,956.385
793,971.598
794,928.996
795,908.457
796,944.000
797,950.635
798,950.845
799,965.161
800,944.000
801,937.320
802,943.840
803,935.725
804,912.198
805,935.538
806,942.707
807,945.453
808,948.209
809,939.433
810,951.323
811,927.219
812,913.772
813,928.000
814,912.000
815,917.601
816,937.480
817,928.957
818,908.539
819,923.235
820,939.945
821,930.520
822,910.069
823,877.964
824,891.719
825,900.490
826,898.349
827,912.638
828,922.558
829,933.348
830,930.162
831,922.872
832,950.140
833,955.675
834,924.814
835,894.129
836,897.210
837,926.503
838,924.396
839,907.708
840,907.813
841,927.835
842,920.000
843,916.127
844,956.231
845,952.671
846,923.560
847,918.911
848,920.000
849,947.246
850,952.000
851,931.037
852,915.730
853,885.656
854,879.829
855,901.524
856,909.942
857,909.590
858,909.695
859,929.398
860,951.615
861,948.016
862,928.000
863,915.565
864,936.391
865,947.147
866,940.407
867,929.365
868,909.480
869,902.845
870,941.898
871,944.000
872,889.684
873,861.898
874,886.327
875,920.528
876,920.000
877,936.638
878,936.000
879,903.780
880,911.972
881,943.406
882,928.000
883,927.692
884,942.349
885,928.000
886,918.135
887,900.369
888,877.508
889,879.065
890,892.160
891,906.289
892,913.755
893,903.879
894,903.252
895,876.688
896,858.338
897,894.228
898,927.114
899,924.116
900,923.829
901,916.380
902,920.000
903,926.404
904,901.497
905,914.432
906,936.000
907,930.366
908,908.314
909,868.974
910,887.653
911,937.706
912,936.699
913,915.444
914,920.902
915,919.307
916,924.242
917,924.138
918,891.901
919,888.572
920,900.880
921,878.878
922,852.919
923,881.552
924,904.000
925,896.000
926,875.197
927,870.184
928,898.025
929,889.585
930,895.329
931,935.934
932,912.292
933,879.395
934,925.640
935,961.232
936,922.151
937,924.094
938,950.058
939,926.162
940,918.267
941,899.114
942,926.856
943,958.580
944,936.000
945,929.948
946,941.788
947,946.003
948,896.897
949,876.831
950,893.937
951,887.417
952,904.479
953,983.252
954,1007.191
955,944.330
956,920.242
957,943.912
958,951.851
959,950.988
960,989.139
961,998.151
962,1014.300
963,1018.014
964,958.206
965,944.880
966,1010.955
967,1170.179
968,1522.030
969,2107.686
970,3051.642
971,4244.182
972,5546.096
973,6879.516
974,8058.668
975,8927.989
976,9441.331
977,9473.122
978,8955.812
979,8029.348
980,6632.627
981,5168.330
982,3927.780
983,2819.334
984,1930.267
985,1346.971
986,1046.773
987,947.279
988,981.139
989,1045.282
990,1106.938
991,1105.992
992,1033.188
993,944.385
994,911.648
995,912.000
996,908.121
997,920.902
998,937.320
999,951.043
1000,948.314
1001,947.862
1002,948.490
1003,936.264
1004,933.744
1005,949.557
1006,943.499
1007,920.374
1008,909.249
1009,900.600
1010,897.662
1011,914.311
1012,922.206
1013,917.898
1014,913.997
1015,905.893
1016,913.788
1017,904.000
1018,871.895
1019,905.475
1020,937.150
1021,906.531
1022,892.644
1023,900.226
1024,900.759
1025,888.473
1026,892.457
1027,873.915
1028,850.135
1029,887.142
1030,888.325
1031,903.120
1032,911.191
1033,864.000
1034,832.842
1035,841.981
1036,874.118
1037,873.629
1038,889.535
1039,928.000
1040,909.838
1041,900.699
1042,902.140
1043,886.966
1044,867.417
1045,847.461
1046,883.956
1047,915.642
1048,908.671
1049,915.323
1050,918.234
1051,920.517
1052,900.049
1053,862.239
1054,876.369
1055,933.711
1056,949.607
1057,935.494
1058,920.000
1059,909.172
1060,897.942
1061,882.168
1062,891.021
1063,897.750
1064,939.230
1065,954.003
1066,930.245
1067,901.370
1068,864.831
1069,882.762
1070,924.143
1071,912.154
1072,875.670
1073,887.318
1074,915.725
1075,902.481
1076,890.190
1077,901.645
1078,909.227
1079,896.011
1080,873.805
1081,882.014
1082,898.889
1083,898.784
1084,890.718
1085,882.300
1086,888.000
1087,878.195
1088,875.307
1089,911.373
1090,919.791
1091,912.209
1092,904.000
1093,888.693
1094,888.000
1095,928.352
1096,939.725
1097,882.641
1098,854.080
1099,868.446
1100,905.007
1101,912.000
1102,902.404
1103,880.693
1104,849.766
1105,871.032
1106,902.861
1107,881.100
1108,857.535
1109,896.066
1110,919.769
1111,903.428
1112,887.257
1113,872.704
1114,872.000
1115,910.316
1116,937.331
1117,944.770
1118,913.750
1119,842.938
1120,843.664
1121,875.246
1122,912.000
1123,955.807
1124,947.984
1125,908.787
1126,896.000
1127,924.369
1128,912.000
1129,880.000
1130,892.259
1131,878.702
1132,864.000
1133,915.114
1134,952.000
1135,935.956
1136,891.026
1137,880.583
1138,936.000
1139,942.790
1140,920.253
1141,929.045
1142,911.081
1143,885.117
1144,904.814
1145,887.395
1146,875.802
1147,903.813
1148,896.022
1149,900.116
1150,880.000
1151,844.325
1152,876.429
1153,917.601
1154,920.468
1155,900.457
1156,908.847
1157,926.856
1158,884.226
1159,866.322
1160,898.327
1161,901.260
1162,909.051
1163,917.579
1164,908.847
1165,915.906
1166,906.107
1167,889.992
1168,906.305
1169,904.000
1170,883.378
1171,886.338
1172,911.400
1173,920.000
1174,904.000
1175,918.834
1176,914.690
1177,880.000
1178,866.558
1179,872.000
1180,865.287
1181,864.000
1182,861.827
1183,877.689
1184,910.195
1185,911.274
1186,887.934
1187,880.880
1188,903.615
1189,910.217
1190,909.188
1191,886.988
1192,902.168
1193,932.424
1194,901.541
1195,907.378
1196,945.827
1197,949.799
1198,913.810
1199,893.315
1200,869.106
1201,846.448
1202,873.375
1203,904.000
1204,913.326
1205,907.939
1206,891.851
1207,907.642
1208,928.000
1209,905.552
1210,914.492
1211,920.000
1212,912.000
1213,904.000
1214,890.911
1215,889.045
1216,905.359
1217,923.103
1218,911.356
1219,915.400
1220,949.387
1221,931.642
1222,896.000
1223,887.406
1224,891.956
1225,915.939
1226,920.660
1227,916.809
1228,924.374
1229,928.000
1230,908.583
1231,902.625
1232,921.623
1233,934.206
1234,936.996
1235,967.318
1236,1012.473
1237,1039.945
1238,1088.259
1239,1198.668
1240,1331.543
1241,1444.930
1242,1528.429
1243,1570.960
1244,1626.514
1245,1625.210
1246,1551.582
1247,1453.568
1248,1308.044
1249,1220.556
1250,1180.110
1251,1069.678
1252,953.298
1253,924.963
1254,925.276
1255,904.000
1256,888.000
1257,873.188
1258,843.917
1259,842.696
1260,880.561
1261,857.409
1262,880.429
1263,920.000
1264,888.138
1265,879.758
1266,873.040
1267,891.158
1268,914.779
1269,890.641
1270,908.941
1271,931.653
1272,888.000
1273,862.470
1274,903.098
1275,926.713
1276,925.216
1277,905.497
1278,872.005
1279,877.117
1280,881.810
1281,878.085
1282,883.884
1283,891.257
1284,891.543
1285,902.669
1286,904.000
1287,914.542
1288,898.768
1289,868.996
1290,858.289
1291,845.040
1292,859.065
1293,896.000
1294,927.631
1295,936.000
1296,915.862
1297,893.524
1298,896.000
1299,892.611
1300,880.198
1301,908.039
1302,932.550
1303,918.713
1304,894.724
1305,862.305
1306,855.246
1307,916.204
1308,947.263
1309,903.791
1310,878.536
1311,900.644
1312,914.845
1313,922.520
1314,922.729
1315,903.593
1316,884.132
1317,874.322
1318,888.000
1319,913.662
1320,901.992
1321,885.711
1322,886.201
1323,889.695
1324,897.541
1325,880.913
1326,873.667
1327,906.553
1328,924.484
1329,901.865
1330,881.926
1331,874.575
1332,896.754
1333,877.843
1334,876.358
1335,928.880
1336,920.671
1337,920.000
1338,936.000
1339,888.066
1340,872.330
1341,920.374
1342,912.583
1343,888.000
1344,880.000
1345,895.395
1346,904.710
1347,907.257
1348,914.757
1349,909.117
1350,900.512
1351,882.465
1352,930.652
1353,976.792
1354,937.816
1355,875.301
1356,893.266
1357,924.281
1358,903.714
1359,902.481
1360,907.653
1361,908.611
1362,920.853
1363,903.461
1364,890.591
1365,895.912
1366,888.000
1367,874.905
1368,876.990
1369,915.114
1370,939.219
1371,926.030
1372,924.572
1373,926.129
1374,920.000
1375,932.259
1376,920.000
1377,916.149
1378,912.330
1379,905.276
1380,913.585
1381,906.212
1382,906.580
1383,875.422
1384,856.776
1385,903.934
1386,926.217
1387,899.004
1388,884.402
1389,901.205
1390,906.690
1391,906.828
1392,931.593
1393,926.492
1394,905.183
1395,893.832
1396,874.316
1397,865.959
1398,870.146
1399,878.999
1400,913.420
1401,915.378
1402,904.000
1403,884.005
1404,864.000
1405,900.633
1406,893.964
1407,873.827
1408,900.765
1409,923.774
1410,909.601
1411,877.029
1412,856.000
1413,864.286
1414,887.455
1415,895.769
1416,895.972
1417,880.000
1418,879.290
1419,894.294
1420,910.663
1421,911.450
1422,902.036
1423,881.519
1424,884.319
1425,912.000
1426,894.927
1427,894.823
1428,921.282
1429,925.227
1430,906.036
1431,876.787
1432,872.000
1433,887.758
1434,894.454
1435,923.972
1436,930.118
1437,906.223
1438,931.054
1439,932.545
1440,901.073
1441,901.282
1442,906.036
1443,918.349
1444,932.182
1445,0.000
1446,0.000
1447,0.000
1448,0.000
1449,0.000
1450,0.000
1451,0.000
1452,0.000
1453,0.000
1454,0.000
