Distance_(pixels),Gray_Value
708,988.535
709,955.685
710,958.473
711,906.380
712,887.207
713,924.012
714,893.798
715,876.627
716,867.772
717,890.940
718,909.483
719,915.487
720,908.211
721,851.652
722,849.746
723,883.515
724,888.029
725,927.748
726,930.530
727,932.277
728,937.282
729,914.095
730,907.093
731,913.207
732,943.987
733,880.282
734,932.650
735,994.682
736,920.291
737,906.417
738,893.001
739,918.948
740,915.820
741,966.470
742,997.770
743,1032.681
744,1020.882
745,981.998
746,946.891
747,915.365
748,941.824
749,980.752
750,995.789
751,1035.225
752,1053.113
753,1031.504
754,984.142
755,989.730
756,975.241
757,929.262
758,1012.338
759,1115.035
760,1215.510
761,1369.987
762,1527.846
763,1528.308
764,1452.850
765,1367.243
766,1311.478
767,1528.178
768,2234.440
769,3538.441
770,5445.964
771,7915.009
772,11036.166
773,14545.496
774,17937.789
775,20955.629
776,22930.312
777,23654.922
778,23270.590
779,21174.125
780,18477.572
781,15368.454
782,11738.277
783,8665.917
784,5803.460
785,3677.581
786,2267.380
787,1545.611
788,1218.152
789,1202.023
790,1305.726
791,1420.846
792,1458.277
793,1415.946
794,1334.800
795,1213.084
796,1072.485
797,979.565
798,962.632
799,944.984
800,922.732
801,943.910
802,936.571
803,949.417
804,983.865
805,957.769
806,908.328
807,896.658
808,910.846
809,904.902
810,927.378
811,1006.061
812,982.163
813,959.400
814,953.087
815,900.572
816,894.444
817,909.229
818,902.117
819,924.981
820,923.249
821,885.988
822,898.808
823,890.629
824,881.672
825,890.392
826,895.061
827,906.321
828,942.492
829,943.952
830,981.843
831,937.548
832,957.103
833,947.791
834,940.289
835,948.245
836,936.922
837,913.399
838,919.861
839,941.773
840,919.019
841,916.728
842,970.000
843,968.343
844,921.340
845,892.249
846,880.207
847,907.027
848,916.165
849,902.592
850,916.130
851,931.488
852,925.380
853,938.407
854,896.542
855,913.190
856,934.744
857,943.923
858,933.205
859,922.534
860,963.952
861,927.265
862,910.143
863,895.587
864,898.712
865,915.323
866,909.065
867,907.499
868,914.983
869,932.543
870,931.823
871,923.135
872,904.360
873,928.977
874,940.042
875,919.169
876,952.180
877,895.900
878,864.654
879,882.461
880,894.546
881,916.405
882,937.970
883,910.194
884,908.637
885,928.046
886,923.036
887,869.798
888,865.603
889,880.000
890,872.984
891,892.320
892,934.632
893,909.064
894,884.484
895,890.018
896,893.298
897,881.731
898,898.226
899,945.783
900,919.123
901,904.614
902,935.863
903,907.864
904,860.495
905,880.643
906,928.997
907,954.399
908,955.339
909,956.504
910,957.232
911,972.261
912,942.313
913,969.948
914,995.876
915,1018.393
916,1040.859
917,1036.813
918,999.392
919,980.501
920,992.638
921,1008.368
922,994.168
923,991.904
924,982.690
925,995.208
926,972.542
927,949.835
928,928.378
929,932.931
930,925.192
931,898.810
932,887.906
933,894.476
934,891.440
935,867.955
936,870.645
937,933.977
938,967.061
939,982.464
940,953.251
941,951.332
942,940.869
943,919.510
944,938.494
945,923.716
946,914.258
947,932.669
948,947.284
949,917.097
950,926.698
951,927.165
952,955.373
953,970.416
954,923.040
955,915.044
956,882.729
957,887.024
958,938.667
959,890.592
960,842.131
961,873.229
962,865.347
963,869.906
964,886.037
965,916.952
966,904.690
967,897.924
968,923.919
969,934.180
970,927.603
971,950.883
972,929.325
973,921.193
974,895.230
975,902.907
976,899.277
977,861.493
978,901.989
979,943.846
980,934.170
981,958.401
982,923.353
983,941.712
984,922.284
985,960.793
986,962.459
987,968.502
988,932.297
989,902.893
990,913.385
991,959.715
992,968.009
993,957.663
994,916.917
995,915.189
996,936.373
997,916.705
998,940.054
999,906.154
1000,925.077
1001,992.132
1002,987.817
1003,912.153
1004,922.889
1005,915.577
1006,940.060
1007,916.827
1008,926.832
1009,908.006
1010,931.318
1011,855.602
1012,878.242
1013,909.458
1014,931.516
1015,938.899
1016,955.443
1017,952.263
1018,923.645
1019,908.541
1020,918.271
1021,891.632
1022,889.654
1023,938.391
1024,981.611
1025,1021.714
1026,1050.603
1027,1005.574
1028,978.396
1029,964.995
1030,1007.896
1031,1022.009
1032,976.089
1033,959.995
1034,988.770
1035,1004.095
1036,1003.992
1037,1000.752
1038,991.134
1039,1005.555
1040,981.786
1041,937.226
1042,943.855
1043,964.439
1044,972.160
1045,933.479
1046,894.064
1047,934.560
1048,945.846
1049,908.917
1050,908.600
1051,930.003
1052,943.314
1053,930.812
1054,969.320
1055,966.453
1056,929.700
1057,982.940
1058,889.802
1059,861.394
1060,878.350
1061,880.980
1062,909.641
1063,920.801
1064,882.508
1065,926.967
1066,969.984
1067,992.737
1068,997.228
1069,1019.520
1070,1023.907
1071,987.394
1072,988.070
1073,999.673
1074,1005.165
1075,1055.682
1076,1020.508
1077,929.508
1078,911.802
1079,941.281
1080,965.555
1081,989.201
1082,960.902
1083,970.929
1084,1030.560
1085,1052.822
1086,1037.896
1087,1015.498
1088,1027.769
1089,1018.250
1090,969.820
1091,979.590
1092,1012.415
1093,1015.092
1094,1027.436
1095,1020.206
1096,1075.950
1097,1127.471
1098,1056.078
1099,998.207
1100,967.854
1101,947.548
1102,941.322
1103,1081.283
1104,1255.588
1105,1351.738
1106,1475.946
1107,1601.291
1108,1582.619
1109,1785.333
1110,2174.148
1111,3268.207
1112,5247.459
1113,8059.854
1114,11712.362
1115,16273.142
1116,21512.617
1117,26818.609
1118,31515.650
1119,34765.426
1120,35980.359
1121,34933.133
1122,32344.973
1123,28644.625
1124,23040.373
1125,17270.668
1126,12038.205
1127,7701.490
1128,4486.460
1129,2538.981
1130,1503.502
1131,1294.654
1132,1473.954
1133,1850.883
1134,2040.978
1135,2086.591
1136,1964.606
1137,1709.806
1138,1413.213
1139,1157.256
1140,1042.870
1141,1067.369
1142,1113.014
1143,1130.020
1144,1123.111
1145,1130.663
1146,1142.935
1147,1065.507
1148,973.306
1149,948.830
1150,907.930
1151,921.665
1152,917.547
1153,997.907
1154,977.787
1155,1016.478
1156,996.257
1157,996.882
1158,1032.216
1159,1019.170
1160,984.152
1161,1022.818
1162,1075.203
1163,1058.681
1164,1028.366
1165,1001.883
1166,963.002
1167,957.023
1168,955.599
1169,964.346
1170,976.468
1171,983.972
1172,1016.487
1173,982.336
1174,985.615
1175,951.483
1176,914.760
1177,907.555
1178,943.880
1179,928.216
1180,884.298
1181,922.793
1182,892.082
1183,889.282
1184,891.708
1185,922.377
1186,940.110
1187,893.411
1188,924.508
1189,952.906
1190,928.509
1191,927.467
1192,951.044
1193,951.959
1194,922.962
1195,912.214
1196,935.879
1197,965.974
1198,926.302
1199,932.501
1200,909.106
1201,940.860
1202,985.892
1203,936.904
1204,889.839
1205,936.577
1206,929.579
1207,879.196
1208,934.387
1209,970.871
1210,974.391
1211,955.166
1212,908.251
1213,895.899
1214,897.545
1215,886.839
1216,888.719
1217,915.926
1218,952.923
1219,925.275
1220,897.101
1221,861.711
1222,856.759
1223,935.760
1224,947.440
1225,944.490
1226,920.105
1227,974.734
1228,980.209
1229,968.322
1230,923.227
1231,897.276
1232,899.853
1233,905.681
1234,927.699
1235,944.881
1236,954.963
1237,966.768
1238,945.536
1239,934.817
1240,921.220
1241,919.540
1242,867.190
1243,828.600
1244,833.947
1245,879.961
1246,918.329
1247,903.128
1248,925.492
1249,908.122
1250,905.563
1251,919.875
1252,879.518
1253,825.564
1254,908.643
1255,936.788
1256,966.935
1257,925.267
1258,918.510
1259,925.284
1260,936.850
1261,938.148
1262,899.338
1263,892.504
1264,906.381
1265,906.085
1266,913.661
1267,923.209
1268,941.770
1269,904.972
1270,885.529
1271,909.744
1272,941.511
1273,953.290
1274,899.657
1275,894.162
1276,905.576
1277,912.258
1278,932.436
1279,930.463
1280,929.183
1281,955.261
1282,926.295
1283,926.163
1284,935.432
1285,882.645
1286,864.000
1287,859.462
1288,873.138
1289,941.706
1290,950.279
1291,883.578
1292,894.769
1293,911.241
1294,886.212
1295,877.929
1296,913.456
1297,891.666
1298,954.396
1299,920.319
1300,898.099
1301,895.627
1302,958.309
1303,932.911
1304,881.935
1305,919.145
1306,962.043
1307,909.708
1308,913.911
1309,901.297
1310,924.731
1311,944.000
1312,936.038
1313,910.449
1314,913.522
1315,938.142
1316,966.427
1317,929.955
1318,904.959
1319,928.197
1320,903.624
1321,918.351
1322,926.706
1323,932.597
1324,920.100
1325,934.431
1326,917.110
1327,961.068
1328,954.875
1329,910.455
1330,866.931
1331,885.081
1332,935.251
1333,895.658
1334,868.653
1335,899.198
1336,936.352
1337,953.505
1338,928.116
1339,932.027
1340,969.197
1341,953.367
1342,930.620
1343,894.635
1344,895.916
1345,922.218
1346,910.215
1347,929.476
1348,972.625
1349,970.963
1350,912.301
1351,930.564
1352,973.856
1353,954.999
1354,950.145
1355,968.071
1356,924.885
1357,895.165
1358,910.716
1359,939.593
1360,946.213
1361,955.180
1362,942.278
1363,949.591
1364,982.043
1365,983.559
1366,969.389
1367,960.000
1368,928.921
1369,870.677
1370,888.175
1371,858.583
1372,889.425
1373,943.239
1374,967.755
1375,926.474
1376,891.003
1377,939.345
1378,912.882
1379,883.178
1380,935.064
1381,943.432
1382,918.502
1383,914.158
1384,923.124
1385,950.709
1386,945.878
1387,960.905
1388,979.601
1389,952.164
1390,919.049
1391,896.126
1392,934.075
1393,949.456
1394,912.438
1395,901.134
1396,929.145
1397,947.858
1398,974.907
1399,956.571
1400,937.343
1401,920.855
1402,915.050
1403,886.718
1404,875.062
1405,944.367
1406,910.871
1407,926.940
1408,935.447
1409,944.068
1410,935.648
1411,922.198
1412,908.606
1413,913.302
1414,942.173
1415,959.732
1416,939.935
1417,920.211
1418,930.141
1419,932.362
1420,890.262
1421,913.166
1422,883.709
1423,906.014
1424,890.202
1425,935.350
1426,951.667
1427,922.376
1428,943.952
1429,911.054
1430,900.888
1431,941.281
1432,983.339
1433,974.080
1434,989.900
1435,1012.163
1436,1030.150
1437,1018.511
1438,979.899
1439,952.602
1440,956.834
1441,981.618
1442,999.630
1443,1025.864
1444,1053.843
1445,1034.085
1446,982.798
1447,955.529
1448,1022.152
1449,1034.645
1450,1159.668
1451,1237.295
1452,1265.102
1453,1439.383
1454,1809.422
1455,1969.494
1456,1824.756
1457,1813.694
1458,1987.098
1459,2343.265
1460,3077.166
1461,4273.383
1462,6044.777
1463,8318.477
1464,10935.087
1465,13825.644
1466,16714.031
1467,18861.006
1468,20631.291
1469,21317.238
1470,20740.920
1471,19183.631
1472,16836.928
1473,14501.938
1474,11461.048
1475,8288.203
1476,5750.226
1477,3694.855
1478,2373.847
1479,1560.848
1480,1225.292
1481,1133.043
1482,1196.248
1483,1253.756
1484,1270.042
1485,1317.784
1486,1275.769
1487,1175.520
1488,1116.331
1489,1031.074
1490,973.945
1491,918.160
1492,940.584
1493,961.757
1494,975.665
1495,996.380
1496,1021.323
1497,1016.087
1498,962.680
1499,959.083
1500,933.536
1501,886.289
1502,897.884
1503,922.502
1504,933.777
1505,941.204
1506,940.387
1507,926.465
1508,948.159
1509,935.928
1510,866.691
1511,889.743
1512,914.224
1513,931.536
1514,920.079
1515,911.514
1516,915.900
1517,926.089
1518,956.595
1519,940.878
1520,908.130
1521,898.823
1522,923.635
1523,938.833
1524,910.407
1525,883.809
1526,878.845
1527,868.415
1528,881.051
1529,894.788
1530,870.350
1531,910.743
1532,918.582
1533,933.331
1534,942.326
1535,918.884
1536,902.292
1537,888.849
1538,918.451
1539,913.492
1540,910.207
1541,894.837
1542,878.136
1543,854.281
1544,895.090
1545,877.344
1546,900.412
1547,877.686
1548,900.074
1549,928.796
1550,922.206
1551,912.503
1552,877.085
1553,864.058
1554,873.539
1555,877.159
1556,896.219
1557,905.712
1558,887.099
1559,925.605
1560,950.686
1561,925.206
1562,911.829
1563,922.764
1564,921.729
1565,912.481
1566,919.144
1567,935.770
1568,919.795
1569,904.180
1570,911.403
1571,918.334
1572,878.787
1573,873.612
1574,910.617
1575,885.176
1576,851.748
1577,891.556
1578,912.089
1579,900.086
1580,910.585
1581,910.104
1582,872.224
1583,862.301
1584,873.741
1585,838.314
1586,859.939
1587,888.049
1588,916.071
1589,891.655
1590,849.620
1591,888.054
1592,919.467
1593,894.138
1594,880.226
1595,888.852
1596,903.378
1597,915.922
1598,965.013
1599,950.236
1600,927.472
1601,898.131
1602,900.068
1603,839.186
1604,906.433
1605,953.705
1606,909.180
1607,888.706
1608,871.328
1609,902.481
1610,926.144
1611,922.772
1612,903.521
1613,903.458
1614,924.448
1615,942.371
1616,922.409
1617,917.994
1618,928.976
1619,901.328
1620,885.513
1621,934.813
1622,930.082
1623,931.060
1624,911.789
1625,907.239
1626,852.692
1627,871.922
1628,921.520
1629,920.908
1630,915.508
1631,904.673
1632,940.201
1633,929.224
1634,906.203
1635,891.016
1636,896.036
1637,940.828
1638,916.460
1639,883.470
1640,891.527
1641,915.357
1642,914.626
1643,925.863
1644,917.834
1645,892.976
1646,903.322
1647,920.028
1648,904.612
1649,920.941
1650,905.396
1651,851.564
1652,888.953
1653,909.657
1654,901.169
1655,877.341
1656,910.063
1657,917.292
1658,942.912
1659,940.320
1660,916.519
1661,864.544
1662,864.360
1663,906.079
1664,903.277
1665,895.132
1666,919.572
1667,944.929
1668,927.080
1669,914.206
1670,873.772
1671,899.632
1672,917.503
1673,947.253
1674,952.426
1675,901.870
1676,954.416
1677,957.840
1678,903.831
1679,851.464
1680,916.880
1681,915.235
1682,923.894
1683,902.043
1684,906.400
1685,919.976
1686,903.183
1687,927.793
1688,944.074
1689,924.810
1690,931.379
1691,913.898
1692,917.471
1693,904.202
1694,908.794
1695,892.665
1696,884.569
1697,873.104
1698,910.077
1699,928.878
1700,916.272
1701,899.549
1702,907.686
1703,897.551
1704,885.681
1705,904.219
1706,928.472
1707,936.424
1708,923.614
1709,906.935
1710,888.976
1711,863.820
1712,881.324
1713,913.208
1714,922.483
1715,877.209
1716,915.702
1717,958.092
1718,901.439
1719,927.685
1720,916.448
1721,883.044
1722,866.286
1723,895.051
1724,928.478
1725,858.076
1726,946.556
1727,933.420
1728,895.551
1729,879.375
1730,910.248
1731,904.908
1732,877.440
1733,894.370
1734,929.854
1735,918.842
1736,923.516
1737,909.493
1738,907.862
1739,912.831
1740,917.621
1741,908.190
1742,891.915
1743,906.854
1744,908.589
1745,929.822
1746,905.360
1747,836.629
1748,878.978
1749,896.009
1750,865.840
1751,838.377
1752,884.649
1753,863.062
1754,848.996
1755,887.072
1756,887.589
1757,873.026
1758,864.079
1759,861.389
1760,874.969
1761,884.062
1762,884.764
1763,897.638
1764,909.820
1765,906.590
1766,917.078
1767,920.616
1768,903.089
1769,878.568
1770,893.285
1771,908.107
1772,912.619
1773,883.879
1774,864.169
1775,930.134
1776,891.377
1777,897.113
1778,912.260
1779,895.829
1780,910.456
1781,915.641
1782,924.276
1783,965.703
1784,942.429
1785,898.815
1786,874.374
1787,915.063
1788,926.795
1789,877.242
1790,885.470
1791,916.105
1792,912.144
1793,901.055
1794,912.758
1795,889.356
1796,920.473
1797,865.241
1798,888.581
1799,912.920
1800,870.869
1801,883.499
1802,896.401
1803,883.110
1804,880.625
1805,875.383
1806,921.137
1807,936.808
1808,917.664
1809,935.158
1810,961.784
1811,938.728
1812,900.674
1813,936.416
1814,937.869
1815,929.187
1816,922.808
1817,908.870
1818,923.227
1819,950.161
1820,930.743
1821,934.300
1822,960.698
1823,962.422
1824,940.293
1825,927.508
1826,991.714
1827,995.826
1828,1054.802
1829,1050.351
1830,978.230
1831,964.432
1832,965.604
1833,966.829
1834,953.488
1835,976.366
1836,1028.172
1837,1104.708
1838,1105.908
1839,1121.967
1840,1139.472
1841,1179.147
1842,1220.556
1843,1266.202
1844,1234.861
1845,1148.906
1846,1102.942
1847,1054.699
1848,1046.271
1849,1036.012
1850,973.984
1851,984.447
1852,944.216
1853,955.719
1854,1010.609
1855,991.540
1856,954.099
1857,939.133
1858,966.766
1859,961.411
1860,957.716
1861,962.784
1862,934.832
1863,906.391
1864,916.032
1865,902.174
1866,890.565
1867,846.602
1868,879.229
1869,877.807
1870,937.006
1871,959.723
1872,940.001
1873,865.631
1874,842.154
1875,882.571
1876,891.501
1877,909.842
1878,895.462
1879,927.235
1880,885.864
1881,913.012
1882,898.444
1883,899.295
1884,884.125
1885,888.525
1886,888.388
1887,882.975
1888,873.974
1889,884.371
1890,923.583
1891,905.478
1892,885.920
1893,858.953
1894,863.009
1895,884.982
1896,854.260
1897,895.469
1898,854.232
1899,857.013
1900,936.845
1901,957.250
1902,913.905
1903,895.891
1904,914.964
1905,902.841
1906,927.335
1907,951.151
1908,910.240
1909,880.000
1910,882.304
1911,872.799
1912,885.489
1913,921.373
1914,932.248
1915,904.937
1916,857.747
1917,871.351
1918,852.082
1919,876.417
1920,876.852
1921,915.731
1922,926.585
1923,918.938
1924,928.641
1925,955.215
1926,924.346
1927,916.825
1928,915.355
1929,938.474
1930,896.149
1931,907.698
1932,871.847
1933,852.911
1934,855.116
1935,884.185
1936,913.683
1937,881.329
1938,877.492
1939,883.513
1940,902.897
1941,902.463
1942,890.976
1943,845.666
1944,915.376
1945,932.986
1946,909.539
1947,923.470
1948,908.083
1949,863.703
1950,863.199
1951,869.268
1952,879.885
1953,930.139
1954,878.387
1955,862.177
1956,889.895
1957,883.173
1958,891.962
1959,913.080
1960,944.983
1961,927.094
1962,890.427
1963,894.792
1964,898.800
1965,903.474
1966,913.758
1967,902.718
1968,866.524
1969,878.832
1970,891.983
1971,903.423
1972,905.062
1973,937.704
1974,882.449
1975,876.957
1976,901.406
1977,900.785
1978,908.053
1979,875.609
1980,880.490
1981,881.158
1982,890.522
1983,915.214
1984,911.578
1985,911.754
1986,925.086
1987,933.816
1988,914.083
1989,928.540
1990,918.725
1991,946.586
1992,970.290
1993,957.810
1994,942.402
1995,898.230
1996,906.788
1997,884.511
1998,892.283
1999,865.428
2000,958.803
2001,929.324
2002,909.033
2003,918.314
2004,911.232
2005,893.901
2006,913.367
2007,928.984
2008,888.865
2009,884.000
