Distance_(pixels),Gray_Value
372,120.9385
373,123.3703
374,121.9025
375,120.2264
376,118.2729
377,119.9250
378,119.5277
379,122.0630
380,117.5157
381,126.7556
382,139.6057
383,155.3073
384,139.5937
385,126.7526
386,117.3748
387,122.0780
388,119.4348
389,119.9865
390,118.3223
391,120.2324
392,121.9400
393,123.3343
394,121.0780
395,116.5607
396,114.5112
397,113.3673
398,112.9175
399,114.3298
400,113.2294
401,113.9550
402,112.8666
403,113.9025
404,111.5592
405,113.6102
406,113.0255
407,113.4498
408,112.4453
409,111.6807
410,110.8471
411,111.5937
412,110.5127
413,111.3463
414,113.7286
415,112.0495
416,111.6312
417,111.5547
418,108.6777
419,111.5352
420,113.1544
421,110.7781
422,113.3643
423,119.4708
424,120.0900
425,117.3268
426,124.3973
427,126.5922
428,122.1514
429,120.2519
430,123.5023
431,124.3673
432,123.4798
433,122.1979
434,115.5997
435,116.4288
436,125.2339
437,125.3763
438,114.4977
439,112.4933
440,120.0870
441,122.2144
442,117.6012
443,110.8036
444,112.1529
445,115.3763
446,111.4783
447,108.8681
448,109.3748
449,108.6462
450,108.8411
451,107.1559
452,107.8216
453,109.3463
454,107.6852
455,109.1979
456,108.8501
457,107.3433
458,107.7646
459,107.9850
460,108.4288
461,109.3208
462,108.5562
463,110.1979
464,108.2953
465,109.6567
466,108.9640
467,109.6267
468,109.6897
469,107.9130
470,108.5247
471,108.8411
472,114.5067
473,113.6942
474,107.7331
475,108.1199
476,108.0705
477,107.6027
478,110.6042
479,114.8006
480,118.9220
481,117.9190
482,109.8426
483,108.8741
484,108.4378
485,107.9400
486,107.3523
487,115.2579
488,117.8951
489,115.4468
490,111.5007
491,106.1020
492,107.2294
493,107.7421
494,108.0240
495,111.4348
496,113.2249
497,111.8171
498,105.7751
499,104.7017
500,105.9970
501,104.8111
502,105.7826
503,107.3373
504,106.8966
505,106.7436
506,108.3238
507,105.3463
508,104.6912
509,104.7091
510,105.3598
511,106.6657
512,105.7586
513,103.8216
514,105.6417
515,106.7901
516,106.2579
517,111.3793
518,110.4273
519,105.6402
520,105.6702
521,105.8621
522,106.0660
523,106.5577
524,105.0195
525,103.4408
526,104.2669
527,105.8980
528,112.1274
529,113.6387
530,112.3283
531,107.8771
532,105.2384
533,104.5127
534,105.2924
535,102.8771
536,104.6042
537,102.3193
538,101.8636
539,106.8636
540,112.4123
541,113.3568
542,109.3733
543,105.6987
544,104.1529
545,104.5922
546,104.5337
547,103.5652
548,104.7196
549,104.3973
550,103.6207
551,108.7736
552,107.3643
553,105.5067
554,104.1244
555,102.8501
556,103.1094
557,106.3133
558,108.4393
559,106.6972
560,103.6417
561,102.9640
562,103.7631
563,102.2849
564,103.9415
565,103.4378
566,105.5982
567,108.2819
568,107.8036
569,103.2594
570,102.6042
571,102.7916
572,107.1904
573,108.7301
574,108.5292
575,104.2549
576,103.1979
577,102.5907
578,102.8246
579,101.5682
580,101.5547
581,102.7601
582,107.1634
583,108.2459
584,107.0765
585,101.5367
586,102.8261
587,108.3763
588,110.0360
589,106.9115
590,102.7031
591,99.2414
592,103.6162
593,99.5472
594,101.8096
595,101.7691
596,100.1469
597,101.7136
598,104.9025
599,105.4948
600,104.7886
601,101.7076
602,101.3478
603,100.8906
604,103.6207
605,104.0960
606,107.1020
607,108.2339
608,103.4273
609,98.9595
610,100.5817
611,99.7601
612,99.3883
613,97.3673
614,101.5637
615,102.2384
616,99.8471
617,98.2849
618,99.3583
619,100.9655
620,102.2189
621,100.8576
622,98.0495
623,100.5802
624,100.3283
625,105.1784
626,106.6417
627,105.9085
628,100.7946
629,99.8156
630,100.2504
631,98.8816
632,97.5112
633,98.6537
634,99.2669
635,98.1424
636,98.8141
637,97.0720
638,98.9760
639,98.8801
640,98.2084
641,98.9940
642,96.9625
643,99.5127
644,100.5037
645,105.2339
646,105.6057
647,102.3283
648,99.0810
649,98.5832
650,98.9460
651,97.2684
652,98.3433
653,99.0090
654,99.1394
655,98.5562
656,98.3748
657,98.1544
658,98.0825
659,98.0045
660,96.8396
661,97.8291
662,96.6927
663,97.5907
664,97.3223
665,100.9385
666,101.3718
667,98.5052
668,97.1004
669,98.4078
670,99.1364
671,95.9280
672,98.6192
673,97.3928
674,95.5922
675,97.8036
676,96.7496
677,97.9685
678,96.8606
679,99.1049
680,96.2684
681,96.3283
682,97.7151
683,97.3973
684,97.2549
685,96.0450
686,97.3658
687,97.0960
688,97.5832
689,95.9535
690,95.4648
691,97.0765
692,96.0960
693,94.2729
694,97.2474
695,95.3583
696,96.4708
697,97.9520
698,96.3613
699,98.1439
700,95.4948
701,94.6072
702,94.2054
703,96.4678
704,92.7331
705,90.5202
706,95.5547
707,96.0990
708,95.9025
709,94.9640
710,95.7886
711,96.2339
712,94.7856
713,94.9505
714,95.1889
715,95.5862
716,96.2953
717,94.2234
718,94.0600
719,93.7406
720,96.8006
721,96.0780
722,94.3928
723,93.8980
724,95.2474
725,94.6852
726,95.5247
727,95.5037
728,94.8276
729,94.2114
730,95.8006
731,94.9925
732,94.1454
733,97.5142
734,95.6687
735,94.8861
736,94.3853
737,94.5292
738,94.1679
739,94.0300
740,95.7421
741,95.1649
742,95.6342
743,96.0285
744,94.2699
745,95.3778
746,94.6957
747,95.8111
748,93.9475
749,93.6747
750,94.5052
751,94.0705
752,93.5457
753,94.0615
754,93.9610
755,93.3028
756,94.8501
757,94.7781
758,94.6507
759,93.9445
760,93.2894
761,93.2654
762,92.3703
763,93.5982
764,93.1559
765,93.9520
766,92.4333
767,94.2744
768,90.8096
769,94.3643
770,91.8651
771,93.6027
772,94.1979
773,93.7631
774,94.1214
775,93.0075
776,91.3868
777,92.7391
778,94.1244
