Distance_(pixels),Gray_Value
199,111.1347
200,108.9347
201,105.3857
202,105.3286
203,105.1429
204,108.9673
205,108.0306
206,108.9102
207,106.6796
208,107.4796
209,105.8306
210,103.7531
211,106.5224
212,109.4265
213,111.9490
214,112.1816
215,109.6735
216,104.8939
217,105.4327
218,106.5939
219,105.9163
220,106.9959
221,109.3429
222,108.4020
223,105.6776
224,107.5592
225,110.7306
226,108.0612
227,106.1755
228,108.6204
229,108.0408
230,115.1857
231,120.0041
232,116.7204
233,110.1429
234,108.0143
235,108.4714
236,108.0429
237,109.5163
238,105.8408
239,104.6612
240,105.9612
241,107.3286
242,114.2592
243,116.3102
244,116.1714
245,106.5612
246,109.1633
247,109.5980
248,108.8714
249,106.1082
250,103.5735
251,107.5837
252,108.6633
253,109.1469
254,116.0449
255,116.8245
256,112.3347
257,110.7816
258,108.7490
259,100.7735
260,110.4878
261,107.8102
262,106.6490
263,109.8347
264,106.6020
265,107.3816
266,113.8306
267,112.7449
268,113.9388
269,111.6918
270,103.7980
271,105.3735
272,106.9143
273,105.2347
274,110.1490
275,116.5082
276,120.6918
277,117.6041
278,111.7204
279,110.4939
280,108.9102
281,106.4327
282,111.6714
283,123.4082
284,125.7265
285,121.4184
286,109.0755
287,110.5959
288,113.7469
289,112.0959
290,114.6265
291,121.4122
292,125.8857
293,121.8449
294,113.7061
295,112.7959
296,112.2225
297,116.5286
298,112.2980
299,119.2490
300,120.2061
301,114.7184
302,111.6367
303,111.0714
304,110.5796
305,115.2673
306,113.8571
307,113.4980
308,112.3367
309,112.6776
310,111.8918
311,112.9776
312,113.2653
313,112.0714
314,110.6102
315,111.0245
316,112.5429
317,108.8775
318,113.3714
319,110.0857
320,107.6102
321,109.6347
322,113.1980
323,112.5184
324,110.5469
325,112.9224
326,118.5939
327,119.7755
328,112.1000
329,113.2204
330,125.2367
331,131.1000
332,128.4367
333,116.0633
334,122.0898
335,133.5082
336,134.5898
337,124.6531
338,119.4245
339,127.0020
340,132.6020
341,132.8510
342,129.7122
343,126.6061
344,131.8143
345,136.7510
346,132.9898
347,123.9163
348,127.8571
349,129.3367
350,119.8898
351,111.8143
352,120.6204
353,118.5673
354,115.7735
355,115.1306
356,114.7959
357,118.0163
358,118.7959
359,116.6796
360,117.4633
361,116.8367
362,117.7980
363,115.9673
364,118.1122
365,116.6020
366,115.7755
367,117.0469
368,118.1041
369,117.7204
370,118.1898
371,115.2959
372,113.6531
373,116.9429
374,118.5735
375,119.2939
376,119.4041
377,125.0592
378,129.9245
379,132.6082
380,129.1469
381,124.9163
382,120.1878
383,119.3755
384,126.2041
385,122.2735
386,122.2163
387,133.9735
388,147.0469
389,157.1673
390,147.0878
391,133.8735
392,122.1000
393,122.3429
394,126.2673
395,119.3184
396,120.0918
397,124.9776
398,129.3224
399,132.3327
400,129.7898
401,124.8694
402,119.1878
403,118.9918
404,118.6347
405,117.0531
406,113.7041
407,115.2347
408,118.1265
409,117.6531
410,117.9184
411,117.0163
412,115.8122
413,116.4612
414,118.0694
415,116.0204
416,117.7571
417,116.6857
418,117.4653
419,116.5306
420,118.6857
421,118.1163
422,114.6102
423,115.5633
424,115.5898
425,118.4735
426,120.4163
427,111.9592
428,119.9980
429,129.3184
430,127.8449
431,123.8286
432,132.8755
433,136.4816
434,131.9469
435,126.6245
436,129.8714
437,132.9898
438,132.7122
439,127.2245
440,119.3918
441,124.8020
442,134.4816
443,133.2367
444,121.9633
445,115.8878
446,128.0939
447,131.0510
448,125.1306
449,113.0510
450,111.9020
451,119.6755
452,118.4347
453,112.8898
454,110.7000
455,112.5857
456,113.0490
457,109.4673
458,107.7653
459,110.0694
460,113.3327
461,108.9531
462,112.6408
463,111.0918
464,110.6918
465,112.2163
466,113.1837
467,112.9449
468,112.0184
469,112.6449
470,112.2449
471,113.5796
472,113.8714
473,115.2673
474,110.3980
475,111.0490
476,111.8204
477,114.7204
478,120.2918
479,119.3571
480,112.3857
481,116.4694
482,112.1143
483,112.5816
484,113.8347
485,121.9082
486,126.3061
487,121.3306
488,114.8388
489,112.1755
490,113.8653
491,110.6367
492,109.1306
493,121.4776
494,125.9224
495,123.3694
496,111.4571
497,106.4980
498,109.0408
499,110.4694
500,111.7041
501,117.8837
502,120.7612
503,116.4082
504,110.1388
505,105.1306
506,106.8306
507,105.3551
508,103.9714
509,111.7122
510,114.0184
511,112.6694
512,113.7816
513,107.4041
514,106.4000
515,109.7816
516,106.7163
517,107.8837
518,110.6469
519,100.9143
520,108.6184
521,110.8204
522,112.4061
523,116.7367
524,115.9204
525,108.9633
526,108.6531
527,107.4633
528,103.4837
529,106.2531
530,108.7878
531,109.3878
532,109.0531
533,106.4776
534,116.0041
535,116.2755
536,114.1694
537,107.2184
538,105.9918
539,104.7143
540,105.6551
541,109.4429
542,107.7837
543,108.5653
544,108.1122
545,110.1918
546,116.5755
547,119.8796
548,115.3163
549,108.1265
550,108.6347
551,106.4306
552,108.1959
553,110.6408
554,107.4327
555,105.8531
556,108.3327
557,109.3673
558,106.9286
559,106.1204
560,106.4857
561,105.5245
562,105.0184
563,109.6612
564,112.1714
565,111.9163
566,109.6000
567,106.4510
568,103.7571
569,105.7551
570,107.5184
571,106.6469
572,108.8245
573,107.9347
574,109.0898
575,105.0551
576,105.1510
577,105.4143
578,108.9918
579,110.9184
580,112.3041
581,106.4224
582,107.3061
583,105.2306
584,104.8531
585,108.1408
586,107.6000
587,105.7041
588,111.1163
589,112.3531
590,108.7000
591,105.5224
592,107.3224
593,109.5000
594,109.4245
595,108.7327
596,103.5102
597,102.6980
598,103.7122
599,102.6959
600,104.2184
601,106.3347
602,104.2857
603,105.5184
604,106.1755
605,107.2449
606,105.6571
607,103.4449
608,103.8408
609,104.3061
610,105.9122
611,105.1020
612,107.2469
613,111.5347
614,106.3571
615,101.1714
616,102.8612
617,102.9490
618,103.3082
619,106.6531
620,104.0796
621,102.7143
622,100.4898
623,100.1918
624,100.2204
625,101.2510
626,103.0714
627,100.8653
628,100.4327
629,103.6102
630,105.9286
631,107.3510
632,112.3469
633,111.4531
634,105.0980
635,102.1225
636,104.7469
637,102.1143
638,100.9388
639,98.7796
640,98.7898
641,98.7143
642,98.6265
643,100.8755
644,102.3531
645,102.7918
646,100.3061
647,103.6469
648,102.9592
649,103.3265
650,104.5918
651,109.8265
652,109.0327
653,106.0571
654,100.6980
655,99.3714
656,100.8265
657,100.1551
658,100.5939
659,100.6531
660,96.7225
661,100.0469
662,100.2245
663,103.0510
664,102.5694
665,98.7592
666,99.2082
667,99.7388
668,99.9735
669,101.3204
670,101.1510
671,103.9857
672,103.5755
673,101.9490
674,100.9673
675,100.0694
676,101.1531
677,102.1878
678,101.0265
679,102.0224
680,102.0878
681,101.4286
682,98.1592
683,98.9857
684,102.8980
685,101.7041
686,99.2735
687,98.5204
688,99.1327
689,98.7735
690,96.0551
691,97.2286
692,100.5000
693,99.1776
694,98.3837
695,99.4020
696,98.2714
697,99.2612
698,96.9612
699,99.5898
700,100.6612
701,100.9408
702,99.5776
703,98.4898
704,101.5673
705,103.5735
706,98.2245
707,98.6163
708,99.9469
709,98.9816
710,102.1388
711,99.7388
712,96.5816
713,101.8918
714,99.5816
715,97.5020
716,100.2531
717,96.4776
718,97.0041
719,97.9898
720,98.4245
721,98.6367
722,98.3816
723,100.9980
724,98.8837
725,98.1592
726,98.8755
727,101.6306
728,98.6082
729,96.6980
730,100.2469
731,98.6776
732,97.9327
733,98.6122
734,100.5429
735,96.9347
736,98.3000
737,99.6653
738,98.6163
739,97.8735
740,99.0837
741,100.0041
742,97.4204
743,96.8367
744,100.6102
745,99.7122
746,99.1102
747,98.6020
748,97.2225
749,98.9204
750,97.8306
751,96.6592
752,98.6714
753,102.8163
754,100.7245
755,96.9633
756,97.4816
757,101.6102
758,101.3612
759,96.5510
760,98.9224
761,101.8612
762,97.2225
763,95.3245
764,97.2980
765,98.2163
766,99.7000
767,101.7143
768,99.6592
769,97.3878
770,99.1980
771,97.9980
772,95.6592
773,98.8143
774,98.6837
775,95.0143
776,92.8408
777,95.5449
778,95.6245
779,96.1653
780,97.9735
781,98.8449
782,97.7265
783,99.0204
784,100.9204
785,98.4224
786,97.5388
787,98.2184
788,94.9449
789,95.2837
790,97.7429
791,99.8980
